Understat_ID, FPL_ID, Understat_Name, FPL_Name
6521,142,Yerry Mina,Yerry Mina
6756,97,Dwight McNeil,Dwight McNeil
6842,50,Alireza Jahanbakhsh,Alireza Jahanbakhsh
6853,-1,Rúben Neves,
7701,438,Moussa Djenepo,Moussa Djenepo
7703,295,John Egan,John Egan
7706,294,George Baldock,George Baldock
7707,291,Enda Stevens,Enda Stevens
7711,303,David McGoldrick,David McGoldrick
8016,540,Matthew Longstaff,Matthew Longstaff
12,282,Mario Vrancic,Mario Vrancic
111,304,Jannik Vestergaard,Jannik Vestergaard
191,-1,Chicharito,
204,18,Granit Xhaka,Granit Xhaka
209,434,Josip Drmic,Josip Drmic
332,185,Joel Matip,Joel Matip
458,58,Steve Cook,Steve Cook
486,195,Adam Lallana,Adam Lallana
492,2,Héctor Bellerín,Héctor Bellerín
499,15,Mesut Özil,Mesut Özil
500,17,Alex Iwobi,Alex Iwobi
508,467,Calum Chambers,Calum Chambers
519,130,Connor Wickham,Connor Wickham
530,124,James Tomkins,James Tomkins
532,139,Cheikhou Kouyaté,Cheikhou Kouyaté
558,241,Jesse Lingard,Jesse Lingard
592,117,Ross Barkley,Ross Barkley
596,371,Tom Cleverley,Tom Cleverley
638,203,Kyle Walker,Kyle Walker
640,330,Jan Vertonghen,Jan Vertonghen
687,-1,Pedro,
703,529,Fikayo Tomori,Fikayo Tomori
727,253,DeAndre Yedlin,DeAndre Yedlin
766,258,Jamaal Lascelles,Jamaal Lascelles
775,135,Andros Townsend,Andros Townsend
789,98,Robbie Brady,Robbie Brady
791,289,Alexander Tettey,Alexander Tettey
807,162,Jonny Evans,Jonny Evans
835,305,Ryan Bertrand,Ryan Bertrand
847,486,Cédric Soares,Cédric Soares
882,44,Glenn Murray,Glenn Murray
884,309,Matt Targett,Matt Targett
888,194,Xherdan Shaqiri,Xherdan Shaqiri
922,246,Andreas Pereira,Andreas Pereira
1042,154,Tom Davies,Tom Davies
1208,-1,Felipe Anderson,
1227,19,Lucas Torreira,Lucas Torreira
1234,517,Dennis Praet,Dennis Praet
1441,355,Adam Masina,Adam Masina
1654,83,Ben Mee,Ben Mee
1663,96,Johann Berg Gudmundsson,Johann Berg Gudmundsson
1678,461,Michy Batshuayi,Michy Batshuayi
1683,75,Ryan Fraser,Ryan Fraser
1685,-1,Ahmed Elmohamady,
1687,160,Harry Maguire,Harry Maguire
1735,308,Jack Stephens,Jack Stephens
1740,238,Paul Pogba,Paul Pogba
1776,626,Jarrod Bowen,Jarrod Bowen
2182,82,Jefferson Lerma,Jefferson Lerma
2203,283,Emiliano Buendía,Emiliano Buendía
2254,432,Mateo Kovacic,Mateo Kovacic
2498,202,Aymeric Laporte,Aymeric Laporte
3422,-1,João Moutinho,
3600,336,Serge Aurier,Serge Aurier
4068,46,Florin Andone,Florin Andone
4476,453,Callum Robinson,Callum Robinson
5264,-1,Caglar Söyüncü,
5553,395,Declan Rice,Declan Rice
5609,53,Yves Bissouma,Yves Bissouma
6034,476,Philip Billing,Philip Billing
6042,307,Jan Bednarek,Jan Bednarek
6047,37,Shane Duffy,Shane Duffy
6050,54,Davy Pröpper,Davy Pröpper
6062,271,Isaac Hayden,Isaac Hayden
6080,225,Victor Lindelöf,Victor Lindelöf
6104,370,Will Hughes,Will Hughes
6352,614,Valentino Lazaro,Valentino Lazaro
6418,180,Hamza Choudhury,Hamza Choudhury
6456,116,Callum Hudson-Odoi,Callum Hudson-Odoi
6492,489,Reiss Nelson,Reiss Nelson
6630,-1,Joe Willock,
6665,569,Curtis Jones,Curtis Jones
6820,76,David Brooks,David Brooks
6859,25,Kortney Hause,Kortney Hause
6892,382,Fabián Balbuena,Fabián Balbuena
7078,270,Sean Longstaff,Sean Longstaff
7152,-1,Björn Engels,
7322,541,Bukayo Saka,Bukayo Saka
7384,61,Chris Mepham,Chris Mepham
7691,276,Jamal Lewis,Jamal Lewis
7693,286,Kenny McLean,Kenny McLean
7697,284,Onel Hernández,Onel Hernández
7710,302,Oliver Norwood,Oliver Norwood
7726,452,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo
7822,279,Dennis Srbeny,Dennis Srbeny
8075,549,Brandon Williams,Brandon Williams
8089,515,Kieran Tierney,Kieran Tierney
8285,621,Sander Berge,Sander Berge
8287,613,Mbwana Samatta,Mbwana Samatta
8291,-1,Daniel Podence,
47,260,Yoshinori Muto,Yoshinori Muto
62,602,Lukas Rupp,Lukas Rupp
162,272,Timm Klose,Timm Klose
181,14,Bernd Leno,Bernd Leno
200,108,Andreas Christensen,Andreas Christensen
250,27,Ørjan Nyland,Ørjan Nyland
317,16,Henrikh Mkhitaryan,Henrikh Mkhitaryan
330,-1,Ralf Fährmann,
337,216,Leroy Sané,Leroy Sané
338,136,Max Meyer,Max Meyer
342,3,Sead Kolasinac,Sead Kolasinac
343,325,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg
456,62,Simon Francis,Simon Francis
459,60,Charlie Daniels,Charlie Daniels
460,80,Andrew Surman,Andrew Surman
481,78,Jordon Ibe,Jordon Ibe
485,125,Mamadou Sakho,Mamadou Sakho
495,6,Nacho Monreal,Nacho Monreal
509,132,Wayne Hennessey,Wayne Hennessey
510,126,Joel Ward,Joel Ward
512,127,Scott Dann,Scott Dann
524,356,Adrian Mariappa,Adrian Mariappa
525,128,Martin Kelly,Martin Kelly
527,-1,Adrián,
535,391,Manuel Lanzini,Manuel Lanzini
537,520,Andy Carroll,Andy Carroll
540,606,Darren Randolph,Darren Randolph
546,235,David de Gea,David de Gea
549,658,Timothy Fosu-Mensah,Timothy Fosu-Mensah
550,227,Marcos Rojo,Marcos Rojo
551,158,Morgan Schneiderlin,Morgan Schneiderlin
554,242,Juan Mata,Juan Mata
566,361,Sebastian Prödl,Sebastian Prödl
568,353,José Holebas,José Holebas
572,373,Etienne Capoue,Etienne Capoue
573,624,Odion Ighalo,Odion Ighalo
581,358,Craig Cathcart,Craig Cathcart
585,144,Seamus Coleman,Seamus Coleman
586,207,John Stones,John Stones
587,444,Phil Jagielka,Phil Jagielka
588,145,Leighton Baines,Leighton Baines
589,157,James McCarthy,James McCarthy
593,430,Aaron Lennon,Aaron Lennon
599,570,Oumar Niasse,Oumar Niasse
602,186,Dejan Lovren,Dejan Lovren
610,379,Pablo Zabaleta,Pablo Zabaleta
614,-1,Fernandinho,
624,112,Willy Caballero,Willy Caballero
631,224,Ashley Young,Ashley Young
633,138,James McArthur,James McArthur
635,318,Alex McCarthy,Alex McCarthy
637,340,Hugo Lloris,Hugo Lloris
641,332,Danny Rose,Danny Rose
643,350,Eric Dier,Eric Dier
660,329,Ben Davies,Ben Davies
667,397,Carlos Sánchez,Carlos Sánchez
688,115,Ruben Loftus-Cheek,Ruben Loftus-Cheek
697,247,Nemanja Matic,Nemanja Matic
699,503,Gary Cahill,Gary Cahill
706,388,Lukasz Fabianski,Lukasz Fabianski
710,24,Neil Taylor,Neil Taylor
712,102,Jack Cork,Jack Cork
723,-1,Ki Sung-yueng,
733,591,Jack Rodwell,Jack Rodwell
741,148,Jordan Pickford,Jordan Pickford
745,168,Kasper Schmeichel,Kasper Schmeichel
748,165,Wes Morgan,Wes Morgan
749,163,Christian Fuchs,Christian Fuchs
752,120,Daniel Drinkwater,Daniel Drinkwater
753,174,Marc Albrighton,Marc Albrighton
764,359,Daryl Janmaat,Daryl Janmaat
787,404,Ryan Bennett,Ryan Bennett
803,366,Ben Foster,Ben Foster
825,63,Adam Smith,Adam Smith
836,348,Victor Wanyama,Victor Wanyama
842,-1,Oriol Romeu,
845,310,Maya Yoshida,Maya Yoshida
853,255,Paul Dummett,Paul Dummett
857,86,Phil Bardsley,Phil Bardsley
876,205,Fabian Delph,Fabian Delph
885,337,Kyle Walker-Peters,Kyle Walker-Peters
887,447,Erik Pieters,Erik Pieters
902,454,Sam Byram,Sam Byram
908,-1,Muhamed Besic,
914,612,Nabil Bentaleb,Nabil Bentaleb
925,435,Patrick Roberts,Patrick Roberts
934,481,Axel Tuanzebe,Axel Tuanzebe
935,459,Kurt Zouma,Kurt Zouma
951,231,Phil Jones,Phil Jones
971,347,Harry Winks,Harry Winks
973,341,Paulo Gazzaniga,Paulo Gazzaniga
982,280,Tim Krul,Tim Krul
985,478,Mason Holgate,Mason Holgate
987,184,Joseph Gomez,Joseph Gomez
1006,226,Luke Shaw,Luke Shaw
1036,394,Jack Wilshere,Jack Wilshere
1040,-1,Angelino,
1053,34,Keinan Davis,Keinan Davis
1217,288,Moritz Leitner,Moritz Leitner
1245,-1,Emerson,
1257,-1,Alisson,
1374,603,José Reina,José Reina
1545,519,Emil Krafth,Emil Krafth
1651,94,Tom Heaton,Tom Heaton
1652,85,Matthew Lowton,Matthew Lowton
1677,374,Nathaniel Chalobah,Nathaniel Chalobah
1699,1,Shkodran Mustafi,Shkodran Mustafi
1701,-1,Borja Bastón,
1719,256,Javier Manquillo,Javier Manquillo
1724,-1,Isaac Success,
1725,354,Christian Kabasele,Christian Kabasele
1729,527,Georges-Kévin Nkoudou,Georges-Kévin Nkoudou
1731,213,Claudio Bravo,Claudio Bravo
1734,508,Sofiane Boufal,Sofiane Boufal
1739,228,Eric Bailly,Eric Bailly
1747,88,Kevin Long,Kevin Long
1749,10,Rob Holding,Rob Holding
1750,4,Ainsley Maitland-Niles,Ainsley Maitland-Niles
1760,378,Arthur Masuaku,Arthur Masuaku
1785,179,Nampalys Mendy,Nampalys Mendy
1789,79,Lewis Cook,Lewis Cook
1823,141,Lucas Digne,Lucas Digne
1883,456,Ravel Morrison,Ravel Morrison
1950,38,Martín Montoya,Martín Montoya
2132,-1,Jota,
2190,131,Vicente Guaita,Vicente Guaita
2344,267,Christian Atsu,Christian Atsu
2379,-1,João Cancelo,
2383,-1,André Gomes,
2385,-1,Mat Ryan,
2390,510,Víctor Camarasa,Víctor Camarasa
2446,-1,Dani Ceballos,
2509,542,Dimitri Foulquier,Dimitri Foulquier
2673,514,Albian Ajeti,Albian Ajeti
2958,206,Oleksandr Zinchenko,Oleksandr Zinchenko
3253,-1,Frederic Guilbert,
3357,-1,Djibril Sidibe,
3358,507,Ibrahim Amadou,Ibrahim Amadou
3389,204,Benjamin Mendy,Benjamin Mendy
3873,546,Ezequiel Schelotto,Ezequiel Schelotto
4401,-1,Emiliano Martinez,
4441,-1,Matthew James,
4475,429,Jed Steer,Jed Steer
4764,497,Jean-Philippe Gbamin,Jean-Philippe Gbamin
5043,-1,Kiko Femenía,
5061,-1,Kepa,
5065,65,Diego Rico,Diego Rico
5087,-1,Roberto Jiménez,
5234,-1,Jesús Vallejo,
5240,601,Ondrej Duda,Ondrej Duda
5245,-1,Bernardo,
5261,532,Kevin Danso,Kevin Danso
5544,319,Angus Gunn,Angus Gunn
5552,93,Nick Pope,Nick Pope
5567,568,Nathan Holland,Nathan Holland
5573,375,Domingos Quina,Domingos Quina
5584,122,Aaron Wan-Bissaka,Aaron Wan-Bissaka
5598,245,Angel Gomes,Angel Gomes
5602,71,Sam Surridge,Sam Surridge
5603,494,Aaron Ramsdale,Aaron Ramsdale
5681,523,Giovani Lo Celso,Giovani Lo Celso
5759,21,Matteo Guendouzi,Matteo Guendouzi
6027,539,Jairo Riedewald,Jairo Riedewald
6044,87,Charlie Taylor,Charlie Taylor
6049,-1,Solly March,
6051,57,Dale Stephens,Dale Stephens
6054,-1,Ederson,
6105,41,Gaëtan Bong,Gaëtan Bong
6249,333,Davinson Sánchez,Davinson Sánchez
6306,335,Juan Foyth,Juan Foyth
6336,-1,Bruno Jordao,
6410,66,Jack Simpson,Jack Simpson
6424,384,Ben Johnson,Ben Johnson
6532,262,Martin Dubravka,Martin Dubravka
6542,45,Jürgen Locadia,Jürgen Locadia
6817,-1,Fred,
6837,524,Ryan Sessegnon,Ryan Sessegnon
6849,-1,Rui Patrício,
6850,405,Willy Boly,Willy Boly
6851,403,Conor Coady,Conor Coady
6856,-1,Rúben Vinagre,
6857,416,Morgan Gibbs-White,Morgan Gibbs-White
6891,380,Ryan Fredericks,Ryan Fredericks
6997,604,Ignacio Pussetto,Ignacio Pussetto
7198,352,Oliver Skipp,Oliver Skipp
7230,-1,Emile Smith-Rowe,
7280,306,Yan Valery,Yan Valery
7281,-1,Diogo Dalot,
7332,408,Max Kilman,Max Kilman
7382,475,Dan Burn,Dan Burn
7438,250,James Garner,James Garner
7439,249,Tahith Chong,Tahith Chong
7546,550,Harvey Elliott,Harvey Elliott
7582,74,Mark Travers,Mark Travers
7602,599,Kelland Watts,Kelland Watts
7688,-1,Max Aarons,
7689,273,Ben Godfrey,Ben Godfrey
7690,277,Grant Hanley,Grant Hanley
7692,290,Tom Trybull,Tom Trybull
7694,285,Marco Stiepermann,Marco Stiepermann
7702,471,Dean Henderson,Dean Henderson
7704,423,Chris Basham,Chris Basham
7705,-1,Jack O&#039;Connell,
7713,441,Luke Freeman,Luke Freeman
7714,472,Ben Osborn,Ben Osborn
7715,436,Simon Moore,Simon Moore
7725,26,Jonathan Kodjia,Jonathan Kodjia
7727,35,Henri Lansbury,Henri Lansbury
7753,433,James Justin,James Justin
7823,446,Jack Stacey,Jack Stacey
7988,533,Billy Gilmour,Billy Gilmour
7990,275,Christoph Zimmermann,Christoph Zimmermann
8020,537,Steven Alzate,Steven Alzate
8021,538,Adam Idah,Adam Idah
8022,281,Michael McGovern,Michael McGovern
8040,491,Marvelous Nakamba,Marvelous Nakamba
8045,544,Eric Garcia,Eric Garcia
8046,292,Kieron Freeman,Kieron Freeman
8061,547,Leon Clarke,Leon Clarke
8066,492,Arnaut Danjuma Groeneveld,Arnaut Danjuma Groeneveld
8067,506,Reece James,Reece James
8080,552,Akin Famewo,Akin Famewo
8082,553,David Martin,David Martin
8090,64,Lloyd Kelly,Lloyd Kelly
8145,509,Troy Parrott,Troy Parrott
8150,561,Anthony Gordon,Anthony Gordon
8204,575,Neco Williams,Neco Williams
8214,579,Tyrick Mitchell,Tyrick Mitchell
8216,580,Brandon Pierrick,Brandon Pierrick
8222,583,Japhet Tanganga,Japhet Tanganga
8224,584,William Smallbone,William Smallbone
8226,586,Tariq Lamptey,Tariq Lamptey
8235,593,Jeremy Ngakia,Jeremy Ngakia
8239,590,Takumi Minamino,Takumi Minamino
8254,600,Indiana Vassilev,Indiana Vassilev
8257,-1,Gedson Fernandes,
8272,-1,João Pedro,
8286,611,Jack Robinson,Jack Robinson
8323,620,Josh Brownhill,Josh Brownhill
8379,627,Alexis Mac Allister,Alexis Mac Allister
8380,617,Pablo Marí,Pablo Marí
8383,630,Faustino Anjorin,Faustino Anjorin
8384,631,Armando Broja,Armando Broja
8455,632,Josh Martin,Josh Martin
8456,633,Nathan Tella,Nathan Tella
8472,622,Richairo Zivkovic,Richairo Zivkovic
8476,637,Jarrad Branthwaite,Jarrad Branthwaite
8480,640,Max Thompson,Max Thompson
8493,645,Jake Vokins,Jake Vokins
8496,644,Tommy Doyle,Tommy Doyle
8518,650,Jordan Thomas,Jordan Thomas
8562,660,Luke Thomas,Luke Thomas
8563,661,George Hirst,George Hirst
-1,5,,Sokratis Papastathopoulos
-1,7,,Laurent Koscielny
-1,8,,Konstantinos Mavropanos
-1,9,,Carl Jenkinson
-1,13,,Edward Nketiah
-1,20,,Mohamed Elneny
-1,106,,David Luiz Moreira Marinho
-1,427,,Emiliano Martínez
-1,469,,Daniel Ceballos Fernández
-1,488,,Nicolas Pépé
-1,490,,Joseph Willock
-1,504,,Gabriel Teodoro Martinelli Silva
-1,576,,Emile Smith Rowe
-1,585,,Tyreece John-Jules
-1,636,,Zech Medley
-1,646,,Matt Macey
-1,647,,Matthew Smith
-1,22,,Ahmed El Mohamady
-1,23,,James Chester
-1,32,,Andre Green
-1,33,,Birkir Bjarnason
-1,36,,José Ignacio Peleteiro Romallo
-1,428,,Wesley Moraes
-1,455,,Bjorn Engels
-1,458,,Frédéric Guilbert
-1,465,,Mahmoud Ahmed Ibrahim Hassan
-1,470,,Douglas Luiz Soares de Paulo
-1,474,,Lovre Kalinic
-1,623,,Borja González Tomás
-1,659,,Kaine Hayden
-1,72,,Asmir Begovic
-1,73,,Artur Boruc
-1,564,,Christian Saydee
-1,565,,Gavin Kilkenny
-1,574,,Mihai-Alexandru Dobre
-1,39,,Bernardo Fernandes da Silva Junior
-1,40,,Leon Balogun
-1,43,,Matthew Clarke
-1,47,,Mathew Ryan
-1,48,,David Button
-1,51,,José Heriberto Izquierdo Mena
-1,52,,Anthony Knockaert
-1,55,,Solomon March
-1,56,,Beram Kayal
-1,536,,Tudor Baluta
-1,666,,Alex Cochrane
-1,89,,Ben Gibson
-1,95,,Joe Hart
-1,99,,Steven Defour
-1,495,,Bailey Peacock-Farrell
-1,571,,Mace Goodridge
-1,572,,Anthony Driscoll-Glennon
-1,596,,Abd-Al-Ali Morakinyo Olaposi Koiki
-1,638,,Jimmy Dunne
-1,639,,Bobby Thomas
-1,641,,Lukas Jensen
-1,653,,Josh Benson
-1,665,,Joel Mumbongo
-1,107,,Emerson Palmieri dos Santos
-1,109,,Davide Zappacosta
-1,111,,Kepa Arrizabalaga
-1,113,,Willian Borges Da Silva
-1,114,,Pedro Rodríguez Ledesma
-1,118,,Jorge Luiz Frello Filho
-1,119,,N'Golo Kanté
-1,121,,Ethan Ampadu
-1,462,,Robert Kenedy Nunes do Nascimento
-1,545,,Addji Keaninkin Marc-Israel Guehi
-1,657,,Lewis Bate
-1,140,,Luke Dreher
-1,556,,Stephen Henderson
-1,578,,Sam Woods
-1,581,,James Daly
-1,588,,Nya Kirby
-1,608,,Giovanni McGregor
-1,635,,Nikola Tavares
-1,668,,John-Kymani Gordon
-1,149,,Maarten Stekelenburg
-1,150,,Richarlison de Andrade
-1,152,,Bernard Anício Caldeira Duarte
-1,155,,Ademola Lookman
-1,156,,Idrissa Gueye
-1,422,,André Filipe Tavares Gomes
-1,477,,Lewis Gibson
-1,479,,Jonas Lössl
-1,511,,Djibril Sidibé
-1,557,,Beni Baningime
-1,577,,Rhu-endly Martina
-1,629,,João Manuel Neves Virgínia
-1,667,,Ellis Simms
-1,159,,Ricardo Domingos Barbosa Pereira
-1,161,,Benjamin Chilwell
-1,164,,Çaglar Söyüncü
-1,169,,Eldin Jakupovic
-1,170,,Danny Ward
-1,173,,Rachid Ghezzal
-1,177,,Matty James
-1,178,,Daniel Amartey
-1,480,,Andy King
-1,597,,Filip Benkovic
-1,662,,Darnell Johnson
-1,189,,Alisson Ramses Becker
-1,190,,Simon Mignolet
-1,197,,Fabio Henrique Tavares
-1,201,,Rafael Camacho
-1,464,,Rhian Brewster
-1,526,,Adrián San Miguel del Castillo
-1,530,,Andy Lonergan
-1,531,,Caoimhin Kelleher
-1,589,,Nathaniel Phillips
-1,628,,Ki-Jana Hoever
-1,209,,Danilo Luiz da Silva
-1,211,,Gabriel Fernando de Jesus
-1,212,,Ederson Santana de Moraes
-1,218,,Bernardo Mota Veiga de Carvalho e Silva
-1,221,,Fernando Luiz Rosa
-1,440,,José Ángel Esmorís Tasende
-1,443,,Rodrigo Hernandez
-1,518,,João Pedro Cavaco Cancelo
-1,562,,Scott Carson
-1,642,,Taylor Harwood-Bellis
-1,643,,Cole Palmer
-1,223,,Chris Smalling
-1,229,,José Diogo Dalot Teixeira
-1,230,,Matteo Darmian
-1,232,,Romelu Lukaku
-1,236,,Sergio Romero
-1,237,,Lee Grant
-1,240,,Alexis Sánchez
-1,244,,Frederico Rodrigues de Paula Santos
-1,618,,Bruno Miguel Borges Fernandes
-1,261,,Jose Luis Mato Sanmartín
-1,263,,Karl Darlow
-1,264,,Frederick Woodman
-1,268,,Sung-yueng Ki
-1,466,,Joelinton Cássio Apolinário de Lira
-1,482,,Jack Colback
-1,483,,Jacob Murphy
-1,499,,Rolando Aarons
-1,573,,Robert Elliot
-1,598,,Thomas Allan
-1,610,,Liam Gibson
-1,656,,Jack Young
-1,274,,Maximillian Aarons
-1,449,,Ralf Fahrmann
-1,484,,Philip Heise
-1,551,,Archie Mair
-1,669,,Daniel Adshead
-1,293,,Jack O'Connell
-1,296,,Richard Stearman
-1,299,,Jake Eastwood
-1,300,,Mark Duffy
-1,521,,Michael Verrips
-1,522,,Muhamed Bešić
-1,625,,Panagiotis Retsos
-1,311,,Kayne Ramsay
-1,312,,Charlie Austin
-1,316,,Sam Gallagher
-1,317,,Fraser Forster
-1,322,,Mohamed Elyounoussi
-1,324,,Mario Lemina
-1,326,,Tyreke Johnson
-1,327,,Callum Slattery
-1,328,,Oriol Romeu Vidal
-1,485,,Wesley Hoedt
-1,535,,Daniel N'Lundulu
-1,548,,Harry Lewis
-1,649,,Alexandre Jankewitz
-1,654,,Will Ferry
-1,663,,Jacob Maddox
-1,334,,Kieran Trippier
-1,339,,Vincent Janssen
-1,342,,Heung-Min Son
-1,344,,Bamidele Alli
-1,345,,Lucas Rodrigues Moura da Silva
-1,351,,Luke Amos
-1,442,,Tanguy Ndombele
-1,543,,Alfie Whiteman
