Understat_ID, FPL_ID, Understat_Name, FPL_Name
1013,433,Sam Field,Sam Field
1036,24,Jack Wilshere,Jack Wilshere
1159,197,Molla Wagué,Molla Wagué
1178,543,Davide Zappacosta,Davide Zappacosta
1299,500,Mario Lemina,Mario Lemina
1655,78,Stephen Ward,Stephen Ward
1657,85,Steven Defour,Steven Defour
1676,-1,David Luiz,
1679,239,Dominic Solanke,Dominic Solanke
1682,212,Islam Slimani,Islam Slimani
1688,475,Andrew Robertson,Andrew Robertson
1702,356,Mike van der Hoorn,Mike van der Hoorn
1728,371,Fernando Llorente,Fernando Llorente
1739,271,Eric Bailly,Eric Bailly
1747,80,Kevin Long,Kevin Long
1763,418,Stefano Okaka,Stefano Okaka
1791,223,Trent Alexander-Arnold,Trent Alexander-Arnold
2256,-1,Jesé,
5043,-1,Kiko Femenía,
5304,495,Mikel Merino,Mikel Merino
5554,369,Luciano Narsingh,Luciano Narsingh
6042,315,Jan Bednarek,Jan Bednarek
6048,55,Lewis Dunk,Lewis Dunk
6049,-1,Solly March,
6062,496,Isaac Hayden,Isaac Hayden
6063,478,Jacob Murphy,Jacob Murphy
6139,176,Joe Lolley,Joe Lolley
6230,527,André Carrillo,André Carrillo
6542,604,Jürgen Locadia,Jürgen Locadia
37,214,Loris Karius,Loris Karius
200,470,Andreas Christensen,Andreas Christensen
343,321,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg
368,599,Konstantinos Stafylidis,Konstantinos Stafylidis
379,461,Markus Suttner,Markus Suttner
456,32,Simon Francis,Simon Francis
466,40,Marc Pugh,Marc Pugh
484,238,Divock Origi,Divock Origi
486,228,Adam Lallana,Adam Lallana
487,213,Simon Mignolet,Simon Mignolet
489,222,James Milner,James Milner
491,2,Petr Cech,Petr Cech
496,22,Mohamed Elneny,Mohamed Elneny
497,20,Francis Coquelin,Francis Coquelin
505,1,David Ospina,David Ospina
508,480,Calum Chambers,Calum Chambers
509,115,Wayne Hennessey,Wayne Hennessey
510,119,Joel Ward,Joel Ward
511,121,Damien Delaney,Damien Delaney
513,122,Pape Souaré,Pape Souaré
514,125,Jason Puncheon,Jason Puncheon
516,129,Yohan Cabaye,Yohan Cabaye
523,116,Julian Speroni,Julian Speroni
524,405,Adrian Mariappa,Adrian Mariappa
525,120,Martin Kelly,Martin Kelly
526,-1,Lee Chung-yong,
527,-1,Adrián,
529,442,Winston Reid,Winston Reid
543,611,Reece Oxford,Reece Oxford
545,8,Kieran Gibbs,Kieran Gibbs
546,-1,David de Gea,
548,270,Daley Blind,Daley Blind
549,269,Timothy Fosu-Mensah,Timothy Fosu-Mensah
550,266,Marcos Rojo,Marcos Rojo
551,154,Morgan Schneiderlin,Morgan Schneiderlin
552,278,Ander Herrera,Ander Herrera
557,268,Matteo Darmian,Matteo Darmian
560,261,Sergio Romero,Sergio Romero
564,397,Heurelho Gomes,Heurelho Gomes
565,-1,Nyom,
566,400,Sebastian Prödl,Sebastian Prödl
568,401,José Holebas,José Holebas
571,486,Ben Watson,Ben Watson
575,412,Nordin Amrabat,Nordin Amrabat
581,399,Craig Cathcart,Craig Cathcart
585,139,Seamus Coleman,Seamus Coleman
586,242,John Stones,John Stones
587,140,Phil Jagielka,Phil Jagielka
589,150,James McCarthy,James McCarthy
592,149,Ross Barkley,Ross Barkley
593,153,Aaron Lennon,Aaron Lennon
595,148,Kevin Mirallas,Kevin Mirallas
597,142,Ramiro Funes Mori,Ramiro Funes Mori
603,217,Nathaniel Clyne,Nathaniel Clyne
608,216,Alberto Moreno,Alberto Moreno
609,479,Joe Hart,Joe Hart
610,447,Pablo Zabaleta,Pablo Zabaleta
624,96,Willy Caballero,Willy Caballero
626,502,Eliaquim Mangala,Eliaquim Mangala
635,305,Alex McCarthy,Alex McCarthy
637,375,Hugo Lloris,Hugo Lloris
638,379,Kyle Walker,Kyle Walker
639,377,Toby Alderweireld,Toby Alderweireld
640,380,Jan Vertonghen,Jan Vertonghen
641,378,Danny Rose,Danny Rose
642,385,Mousa Dembélé,Mousa Dembélé
643,384,Eric Dier,Eric Dier
650,383,Kevin Wimmer,Kevin Wimmer
651,376,Michel Vorm,Michel Vorm
652,382,Kieran Trippier,Kieran Trippier
653,367,Tom Carroll,Tom Carroll
654,276,Michael Carrick,Michael Carrick
669,88,Ashley Westwood,Ashley Westwood
680,94,Thibaut Courtois,Thibaut Courtois
694,29,Asmir Begovic,Asmir Begovic
699,98,Gary Cahill,Gary Cahill
705,183,Kasey Palmer,Kasey Palmer
706,350,Lukasz Fabianski,Lukasz Fabianski
707,353,Angel Rangel,Angel Rangel
718,352,Kyle Naughton,Kyle Naughton
719,360,Wayne Routledge,Wayne Routledge
727,288,DeAndre Yedlin,DeAndre Yedlin
736,398,Younes Kaboul,Younes Kaboul
741,135,Jordan Pickford,Jordan Pickford
745,189,Kasper Schmeichel,Kasper Schmeichel
746,193,Danny Simpson,Danny Simpson
748,191,Wes Morgan,Wes Morgan
749,192,Christian Fuchs,Christian Fuchs
757,123,Jeffrey Schlupp,Jeffrey Schlupp
759,204,Daniel Amartey,Daniel Amartey
763,286,Robert Elliot,Robert Elliot
780,287,Karl Darlow,Karl Darlow
782,-1,Ben Chilwell,
783,366,Nathan Dyer,Nathan Dyer
798,358,Martin Olsson,Martin Olsson
803,421,Ben Foster,Ben Foster
806,425,Gareth McAuley,Gareth McAuley
808,429,Claudio Yacob,Claudio Yacob
811,349,Saido Berahino,Saido Berahino
820,420,Boaz Myhill,Boaz Myhill
826,49,Benik Afobe,Benik Afobe
830,361,Leon Britton,Leon Britton
831,306,Fraser Forster,Fraser Forster
832,464,Cuco Martina,Cuco Martina
833,311,Virgil van Dijk,Virgil van Dijk
834,-1,José Fonte,
835,307,Ryan Bertrand,Ryan Bertrand
847,310,Cédric Soares,Cédric Soares
849,494,Chancel Mbemba,Chancel Mbemba
853,291,Paul Dummett,Paul Dummett
856,328,Jack Butland,Jack Butland
857,334,Phil Bardsley,Phil Bardsley
859,331,Geoff Cameron,Geoff Cameron
863,89,Jonathan Walters,Jonathan Walters
864,341,Ibrahim Afellay,Ibrahim Afellay
867,590,Stephen Ireland,Stephen Ireland
871,-1,Bojan,
873,338,Charlie Adam,Charlie Adam
878,-1,Yaya Touré,
884,309,Matt Targett,Matt Targett
885,498,Kyle Walker-Peters,Kyle Walker-Peters
887,332,Erik Pieters,Erik Pieters
896,362,Jay Fulton,Jay Fulton
902,445,Sam Byram,Sam Byram
904,434,Chris Brunt,Chris Brunt
908,152,Muhamed Besic,Muhamed Besic
915,467,Rolando Aarons,Rolando Aarons
934,272,Axel Tuanzebe,Axel Tuanzebe
943,465,Massadio Haidara,Massadio Haidara
944,335,Glen Johnson,Glen Johnson
951,264,Phil Jones,Phil Jones
964,485,Kyle Bartley,Kyle Bartley
971,391,Harry Winks,Harry Winks
972,499,Jerome Sinclair,Jerome Sinclair
973,565,Paulo Gazzaniga,Paulo Gazzaniga
974,195,Yohan Benalouane,Yohan Benalouane
985,144,Mason Holgate,Mason Holgate
987,218,Joseph Gomez,Joseph Gomez
1006,265,Luke Shaw,Luke Shaw
1018,597,Josh Cullen,Josh Cullen
1024,36,Tyrone Mings,Tyrone Mings
1070,515,Sullay Kaikai,Sullay Kaikai
1084,145,Jonjoe Kenny,Jonjoe Kenny
1138,536,Orestis Karnezis,Orestis Karnezis
1203,525,Wesley Hoedt,Wesley Hoedt
1245,-1,Emerson,
1298,626,Patrice Evra,Patrice Evra
1651,74,Tom Heaton,Tom Heaton
1652,76,Matthew Lowton,Matthew Lowton
1653,146,Michael Keane,Michael Keane
1654,77,Ben Mee,Ben Mee
1665,79,James Tarkowski,James Tarkowski
1669,231,Marko Grujic,Marko Grujic
1673,456,Edimilson Fernandes,Edimilson Fernandes
1677,112,Nathaniel Chalobah,Nathaniel Chalobah
1697,473,Eldin Jakupovic,Eldin Jakupovic
1719,477,Javier Manquillo,Javier Manquillo
1729,392,Georges-Kévin Nkoudou,Georges-Kévin Nkoudou
1730,395,Vincent Janssen,Vincent Janssen
1731,241,Claudio Bravo,Claudio Bravo
1733,314,Sam McQueen,Sam McQueen
1736,372,Oliver McBurnie,Oliver McBurnie
1741,523,Zlatan Ibrahimovic,Zlatan Ibrahimovic
1742,329,Lee Grant,Lee Grant
1743,513,Bruno Martins Indi,Bruno Martins Indi
1745,336,Josh Tymon,Josh Tymon
1749,11,Rob Holding,Rob Holding
1750,546,Ainsley Maitland-Niles,Ainsley Maitland-Niles
1759,190,Ben Hamer,Ben Hamer
1760,446,Arthur Masuaku,Arthur Masuaku
1777,562,Julien Ngoy,Julien Ngoy
1778,-1,Freddie Ladapo,
1784,312,Jérémy Pied,Jérémy Pied
1789,46,Lewis Cook,Lewis Cook
2147,471,Charly Musonda,Charly Musonda
2329,-1,Jesús Gámez,
2356,370,Roque Mesa,Roque Mesa
2385,-1,Mat Ryan,
2414,533,Grzegorz Krychowiak,Grzegorz Krychowiak
2498,612,Aymeric Laporte,Aymeric Laporte
2537,160,Sandro Ramírez,Sandro Ramírez
2958,551,Oleksandr Zinchenko,Oleksandr Zinchenko
3293,-1,Lucas Moura,
3389,484,Benjamin Mendy,Benjamin Mendy
3424,607,Guido Carrillo,Guido Carrillo
3468,163,Jonas Lössl,Jonas Lössl
3544,509,Jeremie Boga,Jeremie Boga
3873,538,Ezequiel Schelotto,Ezequiel Schelotto
4258,57,Uwe Hünemeier,Uwe Hünemeier
4441,-1,Matthew James,
4462,60,Liam Rosenior,Liam Rosenior
4481,481,Isaiah Brown,Isaiah Brown
5073,294,Florian Lejeune,Florian Lejeune
5215,521,Florent Hadergjonaj,Florent Hadergjonaj
5219,541,Aleksandar Dragovic,Aleksandar Dragovic
5228,535,Renato Sanches,Renato Sanches
5256,524,Oliver Burke,Oliver Burke
5453,594,Moritz Bauer,Moritz Bauer
5545,206,Wilfred Ndidi,Wilfred Ndidi
5552,469,Nick Pope,Nick Pope
5553,510,Declan Rice,Declan Rice
5556,157,Ademola Lookman,Ademola Lookman
5557,233,Ben Woodburn,Ben Woodburn
5560,283,Scott McTominay,Scott McTominay
5562,507,Rekeem Harper,Rekeem Harper
5565,-1,Josh Sims,
5568,598,Connor Roberts,Connor Roberts
5584,579,Aaron Wan-Bissaka,Aaron Wan-Bissaka
5593,556,Thomas Edwards,Thomas Edwards
5706,615,Dodi Lukebakio,Dodi Lukebakio
5767,-1,Fousseni Diabate,
6027,482,Jairo Riedewald,Jairo Riedewald
6029,166,Tommy Smith,Tommy Smith
6030,-1,Zanka,
6031,164,Christopher Schindler,Christopher Schindler
6032,165,Chris Löwe,Chris Löwe
6034,175,Philip Billing,Philip Billing
6035,186,Collin Quaner,Collin Quaner
6037,184,Danny Williams,Danny Williams
6039,167,Michael Hefele,Michael Hefele
6040,462,Scott Malone,Scott Malone
6044,81,Charlie Taylor,Charlie Taylor
6045,158,Davy Klaassen,Davy Klaassen
6046,-1,Bruno,
6047,56,Shane Duffy,Shane Duffy
6050,490,Davy Pröpper,Davy Pröpper
6051,63,Dale Stephens,Dale Stephens
6052,69,Jamie Murphy,Jamie Murphy
6054,-1,Ederson,
6055,492,Phil Foden,Phil Foden
6067,591,Terence Kongolo,Terence Kongolo
6080,273,Victor Lindelöf,Victor Lindelöf
6105,59,Gaëtan Bong,Gaëtan Bong
6249,520,Davinson Sánchez,Davinson Sánchez
6276,539,Nikola Vlasic,Nikola Vlasic
6283,544,Levi Lumeka,Levi Lumeka
6296,522,Abdelhamid Sabiri,Abdelhamid Sabiri
6299,61,Connor Goldson,Connor Goldson
6301,174,Jonathan Hogg,Jonathan Hogg
6303,537,Marvin Zeegelaar,Marvin Zeegelaar
6328,178,Dean Whitehead,Dean Whitehead
6344,168,Martin Cranie,Martin Cranie
6369,558,Ethan Ampadu,Ethan Ampadu
6384,563,Beni Baningime,Beni Baningime
6389,185,Nahki Wells,Nahki Wells
6409,64,Beram Kayal,Beram Kayal
6410,570,Jack Simpson,Jack Simpson
6418,571,Hamza Choudhury,Hamza Choudhury
6421,493,Brahim Diaz,Brahim Diaz
6430,73,Sam Baldock,Sam Baldock
6456,583,Callum Hudson-Odoi,Callum Hudson-Odoi
6457,584,Emerson Hyndman,Emerson Hyndman
6464,-1,Adrien Silva,
6482,-1,Eddie Nketiah,
6492,489,Reiss Nelson,Reiss Nelson
6504,603,Michael Obafemi,Michael Obafemi
6526,622,Jordan Hugill,Jordan Hugill
6531,620,Alexander Sørloth,Alexander Sørloth
6532,621,Martin Dubravka,Martin Dubravka
6544,627,Lukas Nmecha,Lukas Nmecha
6561,628,Tyrese Campbell,Tyrese Campbell
6630,-1,Joe Willock,
6657,637,Lasse Sorenson,Lasse Sorenson
6681,642,Harvey Barnes,Harvey Barnes
6722,595,Konstantinos Mavropanos,Konstantinos Mavropanos
6756,646,Dwight McNeil,Dwight McNeil
-1,3,,Damian Emiliano Martinez
-1,6,,Gabriel Armando de Abreu
-1,9,,Carl Jenkinson
-1,17,,Santiago Cazorla
-1,27,,Lucas Pérez
-1,559,,Matt Macey
-1,560,,Edward Nketiah
-1,564,,Mathieu Debuchy
-1,634,,Joseph Willock
-1,644,,Jordi Osei-Tutu
-1,30,,Artur Boruc
-1,31,,Adam Federici
-1,37,,Bradley Smith
-1,44,,Max Gradel
-1,549,,Aaron Ramsdale
-1,585,,Connor Mahoney
-1,588,,Matt Butcher
-1,602,,Kyle Taylor
-1,53,,Niki Mäenpää
-1,54,,Mathew Ryan
-1,58,,Bruno Saltor Grau
-1,65,,Steve Sidwell
-1,66,,Solomon March
-1,67,,Jiri Skalak
-1,68,,Oliver Norwood
-1,517,,José Heriberto Izquierdo Mena
-1,540,,Tim Krul
-1,553,,Jayson Molumby
-1,75,,Paul Robinson
-1,83,,Dean Marney
-1,545,,Adam Legzdins
-1,554,,Anders Lindegaard
-1,575,,Fredrik Ulvestad
-1,623,,Aiden O'Neill
-1,95,,Eduardo dos Reis Carvalho
-1,101,,David Luiz Moreira Marinho
-1,106,,Willian Borges Da Silva
-1,109,,Pedro Rodríguez Ledesma
-1,111,,N'Golo Kanté
-1,114,,Diego Da Silva Costa
-1,503,,Fikayo Tomori
-1,504,,Kyle Scott
-1,600,,Dujon Sterling
-1,614,,Emerson Palmieri dos Santos
-1,632,,Trevoh Chalobah
-1,128,,Chung-yong Lee
-1,133,,Connor Wickham
-1,491,,Jason Lokilo
-1,505,,Olayinka Fredrick Oladotun Ladapo
-1,528,,Keshi Anderson
-1,552,,Jordon Mutch
-1,555,,Dion Henry
-1,605,,Jaroslaw Jach
-1,606,,Erdal Rakip
-1,630,,Nya Kirby
-1,633,,Diego Cavalieri
-1,638,,James Daly
-1,136,,Joel Robles
-1,137,,Maarten Stekelenburg
-1,141,,Matthew Pennington
-1,629,,Luke Garbutt
-1,162,,Joel Coleman
-1,169,,Jon Gorenc Stankovic
-1,170,,Mark Hudson
-1,171,,Mathias Jorgensen
-1,177,,Jack Payne
-1,179,,Harry Bunn
-1,180,,Sean Scannell
-1,547,,Robert Green
-1,194,,Robert Huth
-1,196,,Benjamin Chilwell
-1,205,,Nampalys Mendy
-1,207,,Ahmed Musa
-1,474,,Matty James
-1,587,,George Thomas
-1,589,,Adrien Sebastian Perruchet Silva
-1,601,,Fousseni Diabaté
-1,645,,Sam Hughes
-1,647,,Layton Ndukwu
-1,224,,Leiva Lucas
-1,229,,Oluwaseyi Ojo
-1,514,,Jon Flanagan
-1,530,,Danny Ward
-1,639,,Conor Masterson
-1,640,,Curtis Jones
-1,641,,Rafael Camacho
-1,240,,Ederson Santana de Moraes
-1,243,,Aleksandar Kolarov
-1,249,,Gnegneri Yaya Touré
-1,250,,Fernando Luiz Rosa
-1,251,,Fernando Francisco Reges
-1,254,,Manuel Agudo Durán
-1,256,,Bernardo Mota Veiga de Carvalho e Silva
-1,259,,Gabriel Fernando de Jesus
-1,483,,Danilo Luiz da Silva
-1,586,,Oluwatosin Adarabioyo
-1,260,,David De Gea
-1,262,,Joel Dinis Castro Pereira
-1,476,,Andreas Pereira
-1,110,,Robert Kenedy Nunes do Nascimento
-1,292,,Grant Hanley
-1,293,,Jesús Gámez Duarte
-1,297,,Yoan Gouffran
-1,299,,Jack Colback
-1,304,,Daryl Murphy
-1,466,,Siem de Jong
-1,488,,Jose Luis Mato Sanmartín
-1,529,,Freddie Woodman
-1,319,,Jordy Clasie
-1,320,,Oriol Romeu Vidal
-1,323,,Joshua Sims
-1,506,,Stuart Taylor
-1,333,,Marc Muniesa
-1,339,,Glenn Whelan
-1,343,,Giannelli Imbula
-1,344,,Bojan Krkic Perez
-1,512,,Jesé Rodríguez Ruiz
-1,550,,Harry Souttar
-1,569,,Jakob Haugaard
-1,619,,Papa Alioune Ndiaye
-1,351,,Kristoffer Nordfeldt
-1,355,,Stephen Kingsley
-1,363,,Sung-yueng Ki
-1,364,,Jefferson Montero
-1,368,,Modou Barrow
-1,561,,Joe Rodon
-1,576,,Erwin Mulder
-1,388,,Bamidele Alli
-1,390,,Heung-Min Son
-1,511,,Cameron Carter-Vickers
-1,531,,Tashan Oakley-Boothe
-1,534,,Juan Foyth
-1,566,,Alfie Whiteman
-1,617,,Lucas Rodrigues Moura da Silva
-1,643,,Kazaiah Sterling
-1,396,,Costel Pantilimon
-1,406,,Brandon Mason
-1,407,,Francisco Femenía Far
-1,410,,Valon Behrami
-1,411,,Steven Berghuis
-1,413,,Isaac Success
-1,419,,Mauro Zárate
-1,501,,Richarlison de Andrade
-1,581,,Michael Folivi
-1,582,,Daniel Bachmann
-1,613,,Carl Stewart
-1,618,,Didier Ndong
-1,625,,Joy Mukena
-1,422,,Allan-Roméo Nyom
-1,431,,Jonathan Leko
-1,468,,Ahmed El-Sayed Hegazi
-1,508,,Kane Wilson
-1,557,,Alex Palmer
-1,572,,Max Melbourne
-1,577,,Rayhaan Tulloch
-1,578,,Nathan Ferguson
-1,610,,Ali Gabr
-1,624,,Kyle Jameson
-1,438,,Adrián San Miguel del Castillo
-1,439,,Darren Randolph
-1,440,,Jose Fonte
-1,448,,Robert Snodgrass
-1,455,,Sofiane Feghouli
-1,459,,Ashley Fletcher
-1,460,,Enner Valencia
-1,487,,Javier Hernández Balcázar
-1,526,,Sead Haksabanovic
-1,567,,Antonio Martinez Lopez
