id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
8291,Daniel Podence,26,1491,2,1.9968183636665344,3,4.245880706235766,35,36,2,0,F M S,Wolverhampton Wanderers,2,1.9968183636665344,6.177928648889065,1.5524316988885403
8323,Josh Brownhill,34,2875,2,1.2014809669926763,3,2.3361686654388905,29,39,10,0,F M S,Burnley,2,1.2014809669926763,5.9730625646188855,4.411199431866407
8716,Luke Ayling,26,2276,2,1.0372713543474674,2,2.3595487466081977,19,10,4,1,D M,Leeds,2,1.0372713543474674,5.340352216735482,4.7539090141654015
8934,Trincão,27,1358,2,3.603013649582863,1,1.4855594541877508,32,14,0,0,F M S,Wolverhampton Wanderers,2,3.603013649582863,6.441429264843464,2.261225925758481
8961,Rúben Dias,29,2403,2,2.535038080997765,4,3.1579904034733772,18,16,5,0,D S,Manchester City,2,2.535038080997765,16.94048324972391,16.11795911192894
9339,Joe Gelhardt,19,627,2,3.8046438936144114,2,1.8083353079855442,23,9,4,0,F S,Leeds,2,3.8046438936144114,5.496319765225053,0.7122738510370255
9524,Anthony Elanga,20,1128,2,2.9089578073471785,2,1.9335438162088394,20,9,0,0,F M S,Manchester United,2,2.9089578073471785,5.851933635771275,2.156328836455941
9733,Nathan Collins,18,1581,2,1.6455224296078086,0,1.4062173776328564,15,4,2,1,D S,Burnley,2,1.6455224296078086,1.364575209096074,1.0342257265001535
9734,Enock Mwepu,17,1000,2,1.9542222321033478,4,1.5841594822704792,18,9,2,0,F M S,Brighton,2,1.9542222321033478,3.469360377639532,1.9820272848010063
9948,Michael Olise,26,1125,2,1.487950176000595,5,4.962619684636593,19,24,4,0,F M S,Crystal Palace,2,1.487950176000595,7.78707505390048,5.30714170075953
204,Granit Xhaka,26,2272,1,1.0924424277618527,2,2.250190238468349,26,30,10,1,D M,Arsenal,1,1.0924424277618527,13.200431812554598,10.710603799670935
229,Thiago Alcántara,24,1480,1,1.5821200776845217,3,2.2269001295790076,23,28,2,0,M S,Liverpool,1,1.5821200776845217,12.196050848811865,9.924882684834301
239,Pascal Groß,28,1954,1,2.7673793844878674,3,5.4972810465842485,22,56,1,0,D F M S,Brighton,1,2.006210559979081,8.939663397148252,4.7067369893193245
508,Calum Chambers,12,911,1,0.26563408225774765,0,0.17693252861499786,5,3,1,0,D M S,"Arsenal,Aston Villa",1,0.26563408225774765,2.5214083567261696,2.3467189222574234
528,Angelo Ogbonna,11,921,1,0.6117199659347534,0,0,3,0,1,0,D,West Ham,1,0.6117199659347534,1.006217548623681,0.9552079532295465
530,James Tomkins,8,540,1,0.6890933271497488,0,0.35278289020061493,4,2,2,0,D S,Crystal Palace,1,0.6890933271497488,0.4859016388654709,0.40568505972623825
533,Mark Noble,10,314,1,1.5223376750946045,0,0,2,0,0,0,M S,West Ham,0,0,2.2363956049084663,2.2363956049084663
553,Anthony Martial,8,202,1,1.1682771295309067,0,0,5,0,0,0,F M S,Manchester United,1,1.1682771295309067,2.6186111494898796,2.0982627272605896
585,Seamus Coleman,30,2663,1,1.1748253414407372,0,0.7962011247873306,9,13,4,0,D,Everton,1,1.1748253414407372,5.379758830182254,3.7577889878302813
586,John Stones,13,1024,1,1.0753566613420844,0,0.1299021802842617,7,3,0,0,D S,Manchester City,1,1.0753566613420844,5.6838691011071205,5.52812397480011
645,Dele Alli,20,908,1,1.5324908690527081,0,1.1060043890029192,7,8,4,0,M S,"Everton,Tottenham",0,0.7713220315054059,2.841472922824323,1.4347542095929384
646,Christian Eriksen,10,845,1,1.3855813071131706,4,3.540766693651676,21,26,1,0,M S,Brentford,1,1.3855813071131706,4.824423149228096,2.7464295085519552
660,Ben Davies,28,2452,1,2.454548324458301,1,0.6462086346000433,17,11,6,0,D S,Tottenham,1,2.454548324458301,11.955578535795212,10.96906816586852
681,César Azpilicueta,26,1994,1,1.2615651059895754,2,2.0757622625678778,11,17,3,0,D M S,Chelsea,1,1.2615651059895754,12.317462369799614,10.240406164899468
712,Jack Cork,19,1599,1,0.6239104885607958,0,0.19218364637345076,5,6,4,0,M,Burnley,1,0.6239104885607958,2.8982278583571315,2.749979610554874
753,Marc Albrighton,17,1113,1,0.4875653088092804,2,1.6947165532037616,4,11,3,0,D F M S,Leicester,1,0.4875653088092804,4.001694034785032,2.9702108800411224
766,Jamaal Lascelles,25,1962,1,1.3373393574729562,0,0.2316509298980236,17,4,5,0,D S,Newcastle United,1,1.3373393574729562,1.4465573458001018,1.4465573458001018
790,Nathan Redmond,26,1746,1,1.5960682472214103,5,4.070743635296822,25,34,0,0,D F M S,Southampton,1,1.5960682472214103,7.319984719157219,3.1884106397628784
807,Jonny Evans,17,1265,1,1.2847998961806297,1,0.42107296735048294,3,3,3,0,D S,Leicester,1,1.2847998961806297,3.5193203259259462,3.424005599692464
813,Salomón Rondón,20,764,1,2.6404220992699265,1,0.6123955380171537,21,8,2,1,F S,Everton,1,2.6404220992699265,3.7154135406017303,0.6350543592125177
839,Shane Long,12,296,1,1.1703607961535454,0,0.129095409065485,9,2,1,0,F S,Southampton,1,1.1703607961535454,1.123903863132,0.10534720867872238
884,Matt Targett,32,2790,1,1.015099878422916,1,3.599182636477053,13,40,3,0,D M,"Aston Villa,Newcastle United",1,1.015099878422916,6.886413387954235,3.8940831627696753
885,Kyle Walker-Peters,31,2541,1,1.327508270740509,2,3.2892225198447704,26,23,5,0,D M S,Southampton,1,1.327508270740509,9.160005323588848,6.425457537174225
900,Adama Traoré,20,1047,1,2.8342397063970566,0,1.3370982483029366,23,18,0,0,F M S,Wolverhampton Wanderers,1,2.8342397063970566,4.7574944868683815,0.9076889548450708
935,Kurt Zouma,23,1993,1,0.8130694516003132,0,0.08388338051736355,6,2,1,0,D,West Ham,1,0.8130694516003132,4.398840080015361,4.268011252395809
1014,Tyler Roberts,23,938,1,2.4348467718809843,1,1.4724860806018114,30,15,5,0,F M S,Leeds,1,2.4348467718809843,4.498326243832707,0.8000432960689068
1024,Tyrone Mings,35,3096,1,1.3756201677024364,3,1.4286501295864582,21,10,10,0,D S,Aston Villa,1,1.3756201677024364,8.173980631865561,7.474556834436953
1032,Kieran Dowell,18,850,1,1.2521577961742878,1,1.2399886790663004,8,16,0,0,F M S,Norwich,1,1.2521577961742878,2.6673108749091625,0.7108497601002455
1042,Tom Davies,5,148,1,1.0068475678563118,0,0,6,0,0,0,M S,Everton,1,1.0068475678563118,1.2285461034625769,0.41930728405714035
1123,Juraj Kucka,26,1928,1,2.5135280722752213,1,1.06155588850379,46,10,3,1,M S,Watford,1,2.5135280722752213,6.473119874484837,4.190753189846873
1652,Matthew Lowton,25,1788,1,0.7788703655824065,2,2.135322643443942,10,17,3,1,D S,Burnley,1,0.7788703655824065,4.234874900430441,3.173535233363509
1665,James Tarkowski,34,3018,1,2.9422342581674457,2,0.45504239294677973,21,9,10,0,D,Burnley,1,2.9422342581674457,5.297961751930416,4.986542111262679
1687,Harry Maguire,29,2428,1,2.237705083563924,0,0.14321286045014858,23,4,7,1,D S,Manchester United,1,2.237705083563924,7.885780449025333,7.624197567813098
1719,Javier Manquillo,19,1273,1,0.3779595121741295,2,0.47096915170550346,4,4,5,0,D S,Newcastle United,1,0.3779595121741295,1.646114058792591,0.8072998095303774
1740,Paul Pogba,20,1371,1,2.1890748646110296,9,3.8411444146186113,33,24,7,1,M S,Manchester United,1,2.1890748646110296,7.561246143653989,3.9273308031260967
1746,Jeff Hendrick,3,65,1,0.017747625708580017,0,0.02281407080590725,1,1,0,0,S,Newcastle United,1,0.017747625708580017,0.16085723228752613,0.12029553577303886
1749,Rob Holding,14,734,1,0.5605970174074173,0,0,4,0,2,1,D S,Arsenal,1,0.5605970174074173,1.9096924476325512,1.9096924476325512
1760,Arthur Masuaku,13,626,1,0.06695627421140671,1,0.7584338430315256,4,2,1,0,D M S,West Ham,1,0.06695627421140671,1.4823225736618042,1.4535083193331957
2245,Raphael Varane,22,1823,1,0.7495004460215569,1,0.21395965851843357,9,4,0,0,D S,Manchester United,1,0.7495004460215569,5.672899808734655,5.460382632911205
2379,João Cancelo,35,3143,1,4.406950215809047,7,5.380688639357686,77,37,7,0,D,Manchester City,1,4.406950215809047,25.303757704794407,20.33417828567326
3303,Ricardo Pereira,13,980,1,0.5782488994300365,2,0.8321368303149939,10,9,3,0,D M,Leicester,1,0.5782488994300365,3.8856499195098877,3.0386384800076485
3729,Hassane Kamara,18,1549,1,0.16435361094772816,0,0.66106500569731,5,10,3,1,D S,Watford,1,0.16435361094772816,3.0575870759785175,2.6923011746257544
4381,Mateusz Klich,32,2114,1,2.5967045221477747,2,1.912577748298645,40,32,5,0,M S,Leeds,1,2.5967045221477747,8.843637618236244,5.269953622482717
4422,Ashley Barnes,22,697,1,1.68276734277606,0,0.416660163551569,16,7,4,0,F S,Burnley,0,0.9215984903275967,2.0338392462581396,0.7710572956129909
5221,Leon Bailey,18,723,1,1.492561537772417,2,0.6773805543780327,21,7,3,0,F M S,Aston Villa,1,1.492561537772417,2.5109053160995245,0.6678763274103403
5264,Caglar Söyüncü,28,2500,1,1.0080843158066273,0,0.08737165294587612,8,3,5,0,D,Leicester,1,1.0080843158066273,5.909221164882183,5.8218495063483715
5553,Declan Rice,35,3085,1,1.0239633219316602,4,1.555866688489914,25,23,8,0,M S,West Ham,1,1.0239633219316602,15.444364160299301,14.13004369288683
5560,Scott McTominay,29,2320,1,1.100506205111742,1,1.6667904648929834,25,22,9,0,M S,Manchester United,1,1.100506205111742,8.253472067415714,6.642907984554768
5568,Connor Roberts,20,1635,1,0.22255559917539358,1,1.1593189612030983,6,13,2,0,D S,Burnley,1,0.22255559917539358,3.643162081949413,2.4138832790777087
5609,Yves Bissouma,25,2086,1,1.0501237441785634,2,0.8448279239237309,21,8,10,0,M S,Brighton,1,1.0501237441785634,8.46088004577905,6.9456668347120285
5612,Anwar El Ghazi,11,380,1,0.9790221825242043,1,0.2625086233019829,8,5,2,0,F M S,"Aston Villa,Everton",0,0.21785331144928932,0.609694505110383,0.30974539183080196
5619,Pierre Lees-Melou,32,2221,1,1.3564580334350467,0,1.8275679778307676,33,24,5,0,M S,Norwich,1,1.3564580334350467,4.951197130605578,3.168470421805978
5656,Nicolas Pepe,19,637,1,3.4136255607008934,1,1.2396217733621597,22,11,0,0,M S,Arsenal,1,3.4136255607008934,5.381676435470581,1.3677191259339452
5962,Tanguy NDombele Alvaro,9,490,1,0.5444412399083376,1,0.6208779122680426,9,4,1,0,M S,Tottenham,1,0.5444412399083376,2.4390930458903313,1.5780103281140327
6030,Zanka,8,514,1,0.1421728879213333,0,0.07679279521107674,2,2,2,0,D S,Brentford,1,0.1421728879213333,1.8502170890569687,1.8271530009806156
6047,Shane Duffy,18,1432,1,0.9077043905854225,0,0.10300938412547112,22,4,7,0,D S,Brighton,1,0.9077043905854225,3.5175383929163218,3.4393274188041687
6048,Lewis Dunk,28,2484,1,1.4920965554192662,0,0.40558061841875315,19,3,3,1,D,Brighton,1,1.4920965554192662,6.286806292831898,6.271562434732914
6062,Isaac Hayden,14,1008,1,0.2894264794886112,0,0.05937807820737362,5,2,5,0,D M S,Newcastle United,1,0.2894264794886112,1.0659869341179729,0.9370966954156756
6063,Jacob Murphy,32,1338,1,2.5881634848192334,2,2.386163341347128,27,20,4,0,D F M S,Newcastle United,1,2.5881634848192334,6.426992944907397,2.2245392622426152
6157,Timothy Castagne,26,2048,1,0.5116465520113707,0,0.967162350192666,6,13,1,0,D M S,Leicester,1,0.5116465520113707,5.362539214082062,4.210963410325348
6274,Andriy Yarmolenko,18,271,1,0.7675482928752899,0,0.21346846129745245,11,4,1,0,M S,West Ham,1,0.7675482928752899,1.6112457271665335,0.7728941850364208
6276,Nikola Vlasic,19,548,1,0.905694268643856,0,0.6066046804189682,7,9,0,0,M S,West Ham,1,0.905694268643856,2.343320823274553,1.2692424608394504
6424,Ben Johnson,19,1395,1,0.1485153278335929,0,0.555366950109601,5,9,1,0,D S,West Ham,1,0.1485153278335929,4.057713916525245,3.721433403901756
6456,Callum Hudson-Odoi,15,971,1,2.775725405663252,2,2.6389927733689547,18,25,1,0,D F M S,Chelsea,1,2.775725405663252,6.930552180856466,2.43254566937685
6523,Milot Rashica,30,2158,1,2.4488570485264063,2,1.8363990606740117,42,33,0,0,D F M S,Norwich,1,2.4488570485264063,4.509708578698337,1.3890956975519657
6665,Curtis Jones,15,869,1,0.8281120555475354,1,0.6779232639819384,20,11,0,0,M S,Liverpool,1,0.8281120555475354,4.3407577108591795,3.2194961216300726
6674,Rayan Ait Nouri,22,1730,1,0.5112227126955986,2,1.6456147385761142,12,17,4,0,D S,Wolverhampton Wanderers,1,0.5112227126955986,4.38540936820209,3.40537525806576
6859,Kortney Hause,7,393,1,0.06403258163481951,0,0,2,0,0,0,D S,Aston Villa,1,0.06403258163481951,1.8135119937360287,1.8135119937360287
7069,Saman Ghoddos,17,499,1,0.7120704315602779,1,1.1907195542007685,8,6,2,0,D F M S,Brentford,1,0.7120704315602779,3.1678588427603245,1.4298269227147102
7078,Sean Longstaff,23,1369,1,0.777549815364182,1,0.46420789510011673,15,7,1,0,M S,Newcastle United,1,0.777549815364182,3.3077014489099383,2.3701059771701694
7134,Marc Cucurella,34,3012,1,0.6472007874399424,1,2.7886951994150877,17,40,6,0,D M,Brighton,1,0.6472007874399424,10.801793440245092,8.88694287929684
7218,Cristian Romero,22,1850,1,0.41147609427571297,0,0.3777229841798544,6,6,8,0,D S,Tottenham,1,0.41147609427571297,9.463023137301207,9.053352139890194
7332,Max Kilman,30,2693,1,1.3776240274310112,0,0.1449058810248971,13,3,3,0,D,Wolverhampton Wanderers,1,1.3776240274310112,5.232632905244827,5.062295839190483
7382,Dan Burn,28,2375,1,1.6115350518375635,1,1.4531607888638973,18,6,8,0,D S,"Brighton,Newcastle United",1,1.6115350518375635,2.9698750898241997,2.9460852704942226
7420,Miguel Almirón,29,1640,1,1.6393367443233728,0,1.0018364689312875,31,17,2,0,F M S,Newcastle United,1,1.6393367443233728,5.024419793859124,2.6870242757722735
7430,Emerson,30,2222,1,2.0201122779399157,1,2.4506241232156754,15,28,5,0,D S,Tottenham,1,2.0201122779399157,11.260757254436612,7.9452424719929695
7470,Mathias Normann,22,1571,1,0.8206275841221213,2,2.290143020451069,25,13,5,0,M S,Norwich,1,0.8206275841221213,3.3595990808680654,1.3734484799206257
7690,Grant Hanley,32,2809,1,1.682869829237461,0,0.3979409597814083,19,6,2,0,D,Norwich,1,1.682869829237461,3.4686919962987304,3.377051285468042
7693,Kenny McLean,31,2710,1,1.9170863702893257,0,1.088822863996029,33,10,3,0,M S,Norwich,1,1.9170863702893257,5.813929038122296,3.8686141967773438
8021,Adam Idah,17,611,1,1.9293008372187614,1,0.4609227031469345,14,5,0,0,F M S,Norwich,1,1.9293008372187614,2.4035348929464817,0.5110169239342213
8089,Kieran Tierney,22,1926,1,0.6144812004640698,3,1.2466317061334848,15,20,0,0,D,Arsenal,1,0.6144812004640698,6.728196367621422,5.273796245455742
8476,Jarrad Branthwaite,5,294,1,0.6022204216569662,0,0,3,0,0,1,D S,Everton,1,0.6022204216569662,0.04872152581810951,0.04872152581810951
8706,Eberechi Eze,12,587,1,0.4566666893661022,1,0.9693562425673008,10,11,1,0,F M S,Crystal Palace,1,0.4566666893661022,1.7385784834623337,1.230239875614643
8717,Pascal Struijk,28,2035,1,2.299656362272799,0,0.36970712058246136,11,10,6,1,D M S,Leeds,1,2.299656362272799,5.473628105595708,5.03010194376111
8718,Stuart Dallas,34,2929,1,1.8355177091434598,1,3.379576163366437,30,31,5,0,D M,Leeds,1,1.8355177091434598,9.495669228956103,6.707577155902982
8821,Donny van de Beek,14,491,1,0.8427473604679108,0,0.4375310707837343,6,5,1,0,M S,"Everton,Manchester United",1,0.8427473604679108,2.1459810752421618,0.9396975375711918
9453,Moisés Caicedo,7,592,1,0.48775614332407713,1,0.15001831576228142,8,3,2,0,M,Brighton,1,0.48775614332407713,2.740141282789409,2.1694323047995567
9512,Valentino Livramento,28,2202,1,1.1455562580376863,1,2.9600229328498244,12,20,2,0,D S,Southampton,1,1.1455562580376863,7.637436244636774,4.881161080673337
9677,Kristoffer Ajer,23,1922,1,1.065576035529375,3,2.211187332868576,7,8,5,0,D S,Brentford,1,1.065576035529375,5.5533482786268,3.8359066788107157
9678,Ethan Pinnock,32,2701,1,1.7465086551383138,1,1.7245037853717804,16,12,1,0,D,Brentford,1,1.7465086551383138,6.18483616784215,4.2750906981527805
9685,Mads Roerslev,21,1240,1,0.2831445559859276,1,0.9667045874521136,5,7,1,0,D S,Brentford,1,0.2831445559859276,1.358168470673263,0.47986842319369316
9691,Nuno Tavares,21,1072,1,1.6044158851727843,1,1.04948855843395,21,9,2,0,D S,Arsenal,1,1.6044158851727843,5.6113282311707735,3.459954474121332
9739,Kiernan Dewsbury-Hall,27,2038,1,1.2946146856993437,2,3.0290632527321577,20,34,4,0,M S,Leicester,1,1.2946146856993437,9.695717334747314,6.931460807099938
9833,Andrew Omobamidele,5,380,1,0.17112184315919876,0,0,2,0,1,0,D S,Norwich,1,0.17112184315919876,0.4068538714200258,0.4068538714200258
9914,Shandon Baptiste,21,892,1,0.5783813577145338,0,0.5454358644783497,12,9,0,1,M S,Brentford,1,0.5783813577145338,2.336038407869637,1.4911790182814002
10291,Vitalii Mykolenko,13,1059,1,0.5452762395143509,0,0.49699372611939907,8,8,0,0,D S,Everton,1,0.5452762395143509,1.9282747656106949,1.1917388830333948
62,Lukas Rupp,18,726,0,0.4662754936143756,0,1.3048205226659775,12,9,0,0,M S,Norwich,0,0.4662754936143756,2.554090393707156,1.520257929340005
111,Jannik Vestergaard,10,561,0,0.03875558450818062,0,0.06727154552936554,1,1,2,0,D S,Leicester,0,0.03875558450818062,3.783560683950782,3.783560683950782
181,Bernd Leno,4,360,0,0,0,0,0,0,0,0,GK,Arsenal,0,0,0.18938343226909637,0.18938343226909637
200,Andreas Christensen,19,1499,0,0.7990243220701814,0,0.19266082346439362,5,6,2,0,D S,Chelsea,0,0.7990243220701814,8.302761550992727,8.291628237813711
342,Sead Kolasinac,2,91,0,0,0,0,0,0,1,0,D S,Arsenal,0,0,0,0
461,Matt Ritchie,17,1334,0,0.36628564447164536,2,1.9647234054282308,10,29,5,0,D S,Newcastle United,0,0.36628564447164536,2.960621320642531,2.4114670986309648
462,Dan Gosling,3,159,0,0.014846940524876118,0,0.048000842332839966,1,1,0,0,M S,Watford,0,0.014846940524876118,0.048000842332839966,0.048000842332839966
473,Danny Ward,1,90,0,0,0,0,0,0,0,0,GK,Leicester,0,0,0.7123157382011414,0.7123157382011414
486,Adam Lallana,24,1568,0,0.8801136892288923,1,0.9317839946597815,19,8,4,0,F M S,Brighton,0,0.8801136892288923,5.687925115227699,5.048137212172151
489,James Milner,23,797,0,0.34471173770725727,1,2.1824450381100178,10,22,2,0,D M S,Liverpool,0,0.34471173770725727,6.642169661819935,5.744471661746502
496,Mohamed Elneny,13,695,0,0.11480156797915697,2,0.39575787261128426,6,9,1,0,M S,Arsenal,0,0.11480156797915697,2.738823566585779,2.424128755927086
503,Theo Walcott,9,387,0,0.862159663811326,0,0.021903160959482193,6,1,0,0,M S,Southampton,0,0.862159663811326,1.1949571296572685,0.3279771599918604
509,Wayne Hennessey,2,180,0,0,0,0.1527586430311203,0,3,0,0,GK,Burnley,0,0,0.07922413945198059,0
510,Joel Ward,27,2397,0,0.3206135928630829,0,0.3251228369772434,9,6,8,0,D S,Crystal Palace,0,0.3206135928630829,8.68622376397252,8.220767494291067
532,Cheikhou Kouyaté,26,1969,0,0.21997356414794922,1,0.703462990000844,7,4,3,0,D M S,Crystal Palace,0,0.21997356414794922,2.8494038581848145,2.675063857808709
546,David de Gea,37,3330,0,0,0,0,0,0,0,0,GK,Manchester United,0,0,3.352091365493834,3.352091365493834
554,Juan Mata,6,198,0,0.33627697080373764,0,0.34225791692733765,5,2,0,0,M S,Manchester United,0,0.33627697080373764,1.43234384059906,1.096066914498806
574,Troy Deeney,2,19,0,0.10941658914089203,0,0.03317096456885338,2,1,0,0,S,Watford,0,0.10941658914089203,0.1425875574350357,0
581,Craig Cathcart,31,2395,0,0.16149529442191124,1,1.4212617091834545,3,3,3,0,D S,Watford,0,0.16149529442191124,1.9474509432911873,1.9474509432911873
592,Ross Barkley,5,145,0,0.7709845006465912,0,0.5811443775892258,6,7,0,0,M S,Chelsea,0,0.7709845006465912,3.02110356092453,2.1158861070871353
596,Tom Cleverley,27,1554,0,0.6841247100383043,2,1.2796033499762416,11,18,2,0,M S,Watford,0,0.6841247100383043,5.546524925157428,4.161133663728833
603,Nathaniel Clyne,15,1261,0,0.06702422723174095,1,0.3154220748692751,3,6,1,0,D S,Crystal Palace,0,0.06702422723174095,1.6191398967057467,1.3842881117016077
624,Willy Caballero,2,180,0,0,0,0,0,0,1,0,GK,Southampton,0,0,0,0
631,Ashley Young,23,1231,0,0.40374259278178215,2,0.77831229288131,10,13,2,0,D F M S,Aston Villa,0,0.40374259278178215,3.3930898886173964,2.4790427163243294
633,James McArthur,20,1427,0,0.3072258438915014,3,1.270192688331008,9,16,3,0,M S,Crystal Palace,0,0.3072258438915014,4.8524882309138775,3.739218693226576
635,Alex McCarthy,16,1440,0,0,0,0.023409102112054825,0,1,1,0,GK,Southampton,0,0,2.008901508525014,1.985492406412959
637,Hugo Lloris,37,3330,0,0,0,0.20632429793477058,0,2,2,0,GK,Tottenham,0,0,5.109061388298869,4.902737086638808
638,Kyle Walker,20,1759,0,0.22247727867215872,2,1.4552457462996244,8,11,1,0,D,Manchester City,0,0.22247727867215872,9.661231979727745,8.514133363962173
641,Danny Rose,8,692,0,0.15660608280450106,0,0.631848668679595,4,5,4,0,D S,Watford,0,0.15660608280450106,1.551004913635552,0.8791762432083488
643,Eric Dier,34,2981,0,1.5635333359241486,0,1.31925193592906,14,8,1,0,D,Tottenham,0,1.5635333359241486,13.83752334304154,13.225535364821553
669,Ashley Westwood,27,2292,0,0.4902868000790477,3,4.2570051066577435,14,32,7,0,M S,Burnley,0,0.4902868000790477,5.98955163359642,4.206026756204665
688,Ruben Loftus-Cheek,24,1378,0,0.9419812392443419,2,2.556415792554617,19,18,1,0,M S,Chelsea,0,0.9419812392443419,8.096101228147745,6.934503693133593
694,Asmir Begovic,2,180,0,0,0,0,0,0,0,0,GK,Everton,0,0,0,0
695,Bertrand Traoré,9,199,0,0.26367055159062147,0,0,8,0,0,0,F S,Aston Villa,0,0.26367055159062147,0.6458879923447967,0.4442640086635947
697,Nemanja Matic,23,1386,0,0.20441056322306395,4,1.8546466510742903,6,13,3,0,M S,Manchester United,0,0.20441056322306395,7.1761611346155405,5.484577724710107
706,Lukasz Fabianski,36,3240,0,0,0,0,0,0,2,0,GK,West Ham,0,0,3.2739162631332874,3.2739162631332874
708,Federico Fernández,7,523,0,0.3371330089867115,0,0.2842389643192291,6,1,0,0,D S,Newcastle United,0,0.3371330089867115,0.5562508665025234,0.2720119059085846
741,Jordan Pickford,35,3150,0,0,0,0.14213424362242222,0,5,2,0,GK,Everton,0,0,1.6098102601245046,1.4676760053262115
743,Dwight Gayle,8,20,0,0.21234636008739471,0,0.4094136068597436,2,2,1,0,S,Newcastle United,0,0.21234636008739471,0.6217599669471383,0.010893137194216251
745,Kasper Schmeichel,36,3240,0,0,0,0.01586919091641903,0,1,1,0,GK,Leicester,0,0,5.54432132281363,5.528452130034566
759,Daniel Amartey,27,2103,0,0.022854650393128395,0,0.24510067701339722,2,4,4,0,D S,Leicester,0,0.022854650393128395,3.7345104794949293,3.711655840277672
770,Ayoze Pérez,13,416,0,1.082764659076929,3,1.155420370399952,9,10,0,1,M S,Leicester,0,1.082764659076929,1.9429969191551208,0.6373151056468487
780,Karl Darlow,8,720,0,0,0,0,0,0,1,0,GK,Newcastle United,0,0,0.558485004119575,0.558485004119575
785,John Ruddy,1,90,0,0,0,0,0,0,0,0,GK,Wolverhampton Wanderers,0,0,0,0
803,Ben Foster,26,2340,0,0,1,0.06758871674537659,0,1,0,0,GK,Watford,0,0,2.202352598309517,2.1347638815641403
831,Fraser Forster,19,1710,0,0,0,0,0,0,1,0,GK,Southampton,0,0,0.8640098161995411,0.8640098161995411
835,Ryan Bertrand,4,340,0,0,0,0,0,0,1,0,D,Leicester,0,0,1.6839181892573833,1.6839181892573833
847,Cédric Soares,20,1393,0,0.3888905830681324,0,1.098722217604518,9,17,3,0,D S,Arsenal,0,0.3888905830681324,4.822234474122524,4.0914322175085545
852,Freddie Woodman,4,360,0,0,0,0,0,0,0,0,GK,Newcastle United,0,0,0.31584727950394154,0.31584727950394154
853,Paul Dummett,3,199,0,0,0,0,0,0,2,0,D S,Newcastle United,0,0,0.1516183689236641,0.1516183689236641
856,Jack Butland,9,761,0,0,0,0,0,0,0,0,GK S,Crystal Palace,0,0,1.167528048157692,1.167528048157692
875,Ciaran Clark,13,1011,0,1.0101889353245497,1,0.19648081716150045,7,4,2,1,D S,Newcastle United,0,1.0101889353245497,1.7617447040975094,1.6704292874783278
876,Fabian Delph,11,663,0,0.035208458080887794,0,0.0791698768734932,2,4,2,0,M S,Everton,0,0.035208458080887794,1.1041885847225785,1.0540231028571725
887,Erik Pieters,12,722,0,0.14986416697502136,1,0.7618365120142698,7,2,1,0,D S,Burnley,0,0.14986416697502136,2.120846382342279,1.2565384255722165
902,Sam Byram,14,984,0,0.3631412498652935,0,0.2558969408273697,7,4,2,0,D S,Norwich,0,0.3631412498652935,1.2248435523360968,1.0419674757868052
934,Axel Tuanzebe,9,507,0,0.15486813336610794,0,0,2,0,1,0,D S,Aston Villa,0,0.15486813336610794,0.8887575045228004,0.8887575045228004
951,Phil Jones,4,162,0,0,0,0,0,0,0,0,D S,Manchester United,0,0,0.14934715628623962,0.14934715628623962
971,Harry Winks,18,880,0,0.06756175123155117,1,1.5235148128122091,3,10,2,0,M S,Tottenham,0,0.06756175123155117,7.694996282458305,6.360176160931587
982,Tim Krul,28,2520,0,0,0,0.47920718789100647,0,1,1,0,GK,Norwich,0,0,2.509744388051331,2.509744388051331
987,Joseph Gomez,8,333,0,0.013465561904013157,1,0.7109512649476528,1,3,2,0,D S,Liverpool,0,0.013465561904013157,2.6574108600616455,1.9875367730855942
1006,Luke Shaw,20,1609,0,0.16595165245234966,3,3.6936395075172186,6,39,8,0,D M S,Manchester United,0,0.16595165245234966,7.591037195175886,5.7372578755021095
1025,Daniel Bachmann,11,990,0,0,0,0,0,0,0,0,GK,Watford,0,0,0.8751082131639123,0.8751082131639123
1053,Keinan Davis,1,10,0,0,0,0,0,0,0,0,S,Aston Villa,0,0,0.02824227511882782,0.02824227511882782
1084,Jonjoe Kenny,14,924,0,0.16263704001903534,1,0.5635496899485588,5,10,1,1,D S,Everton,0,0.16263704001903534,1.4217385742813349,0.8217848585918546
1142,Samir,18,1592,0,0.3858645185828209,0,0.14267956838011742,8,2,4,0,D,Watford,0,0.3858645185828209,1.64891348592937,1.558057939633727
1245,Emerson,1,3,0,0,0,0,0,0,0,0,S,Chelsea,0,0,0,0
1257,Alisson,35,3150,0,0,1,0.1280679851770401,0,1,0,0,GK,Liverpool,0,0,9.252958126366138,9.12489015609026
1304,Moise Kean,1,1,0,0,0,0,0,0,0,0,S,Everton,0,0,0.01786201260983944,0.01786201260983944
1379,Allan,28,2196,0,0.2409789515659213,2,0.6515110256150365,7,14,7,1,M S,Everton,0,0.2409789515659213,5.809602975845337,5.090588424354792
1441,Adam Masina,14,1061,0,0.2650028448551893,0,0.6399356294423342,5,6,0,0,D M S,Watford,0,0.2650028448551893,2.08348798006773,1.445323571562767
