Understat_ID, FPL_ID, Understat_Name, FPL_Name
1678,592,Michy Batshuayi,Michy Batshuayi
1726,390,Abdoulaye Doucouré,Abdoulaye Doucouré
1804,134,Álvaro Morata,Álvaro Morata
2390,504,Víctor Camarasa,Víctor Camarasa
5176,575,Ryan Babel,Ryan Babel
6047,49,Shane Duffy,Shane Duffy
6827,110,Bobby Reid,Bobby Reid
76,482,Fabian Schär,Fabian Schär
204,17,Granit Xhaka,Granit Xhaka
343,340,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg
504,14,Aaron Ramsey,Aaron Ramsey
558,300,Jesse Lingard,Jesse Lingard
579,31,Nathan Aké,Nathan Aké
644,363,Erik Lamela,Erik Lamela
751,-1,N&#039;Golo Kanté,
757,141,Jeffrey Schlupp,Jeffrey Schlupp
762,225,Demarai Gray,Demarai Gray
833,246,Virgil van Dijk,Virgil van Dijk
1823,484,Lucas Digne,Lucas Digne
4027,91,Sol Bamba,Sol Bamba
6824,100,Nathaniel Mendez-Laing,Nathaniel Mendez-Laing
6826,101,Callum Paterson,Callum Paterson
6850,423,Willy Boly,Willy Boly
6852,425,Matt Doherty,Matt Doherty
6853,-1,Rúben Neves,
7390,585,Karlan Grant,Karlan Grant
239,59,Pascal Groß,Pascal Groß
484,543,Divock Origi,Divock Origi
494,3,Laurent Koscielny,Laurent Koscielny
500,15,Alex Iwobi,Alex Iwobi
554,297,Juan Mata,Juan Mata
568,378,José Holebas,José Holebas
581,376,Craig Cathcart,Craig Cathcart
592,127,Ross Barkley,Ross Barkley
633,147,James McArthur,James McArthur
643,361,Eric Dier,Eric Dier
700,-1,Willian,
730,142,Patrick van Aanholt,Patrick van Aanholt
748,215,Wes Morgan,Wes Morgan
771,252,Georginio Wijnaldum,Georginio Wijnaldum
875,311,Ciaran Clark,Ciaran Clark
1661,84,Sam Vokes,Sam Vokes
1663,76,Johann Berg Gudmundsson,Johann Berg Gudmundsson
1665,72,James Tarkowski,James Tarkowski
1676,-1,David Luiz,
1687,220,Harry Maguire,Harry Maguire
1700,502,Lucas Pérez,Lucas Pérez
1746,78,Jeff Hendrick,Jeff Hendrick
2498,268,Aymeric Laporte,Aymeric Laporte
3683,434,Ivan Cavaleiro,Ivan Cavaleiro
4068,66,Florin Andone,Florin Andone
4395,-1,Junior Hoilett,
4866,189,Aboubakar Kamara,Aboubakar Kamara
5956,591,Youri Tielemans,Youri Tielemans
6030,-1,Zanka,
6033,199,Aaron Mooy,Aaron Mooy
6477,177,Cenk Tosun,Cenk Tosun
6756,534,Dwight McNeil,Dwight McNeil
6828,106,Josh Murphy,Josh Murphy
6893,345,Stuart Armstrong,Stuart Armstrong
447,273,Kevin De Bruyne,Kevin De Bruyne
461,317,Matt Ritchie,Matt Ritchie
462,37,Dan Gosling,Dan Gosling
463,36,Junior Stanislas,Junior Stanislas
483,472,Daniel Sturridge,Daniel Sturridge
502,133,Olivier Giroud,Olivier Giroud
508,9,Calum Chambers,Calum Chambers
552,299,Ander Herrera,Ander Herrera
585,157,Seamus Coleman,Seamus Coleman
631,293,Ashley Young,Ashley Young
669,80,Ashley Westwood,Ashley Westwood
753,224,Marc Albrighton,Marc Albrighton
815,206,Alex Pritchard,Alex Pritchard
848,348,Charlie Austin,Charlie Austin
866,-1,Joselu,
935,526,Kurt Zouma,Kurt Zouma
1227,450,Lucas Torreira,Lucas Torreira
1389,-1,Jorginho,
1621,115,Marcos Alonso,Marcos Alonso
1691,489,Robert Snodgrass,Robert Snodgrass
1699,7,Shkodran Mustafi,Shkodran Mustafi
2182,494,Jefferson Lerma,Jefferson Lerma
3303,-1,Ricardo Pereira,
3491,-1,Romain Saiss,
3800,211,Steve Mounie,Steve Mounie
4497,55,Anthony Knockaert,Anthony Knockaert
5247,256,Naby Keita,Naby Keita
5545,227,Wilfred Ndidi,Wilfred Ndidi
5553,406,Declan Rice,Declan Rice
5560,303,Scott McTominay,Scott McTominay
6034,202,Philip Billing,Philip Billing
6048,48,Lewis Dunk,Lewis Dunk
6104,392,Will Hughes,Will Hughes
6274,453,Andriy Yarmolenko,Andriy Yarmolenko
6542,65,Jürgen Locadia,Jürgen Locadia
6837,184,Ryan Sessegnon,Ryan Sessegnon
7236,519,Leander Dendoncker,Leander Dendoncker
7280,556,Yan Valery,Yan Valery
47,488,Yoshinori Muto,Yoshinori Muto
332,243,Joel Matip,Joel Matip
338,486,Max Meyer,Max Meyer
371,-1,Sokratis,
394,54,Leon Balogun,Leon Balogun
458,27,Steve Cook,Steve Cook
459,28,Charlie Daniels,Charlie Daniels
481,38,Jordon Ibe,Jordon Ibe
495,5,Nacho Monreal,Nacho Monreal
498,295,Alexis Sánchez,Alexis Sánchez
501,21,Danny Welbeck,Danny Welbeck
510,441,Joel Ward,Joel Ward
528,403,Angelo Ogbonna,Angelo Ogbonna
530,138,James Tomkins,James Tomkins
535,414,Manuel Lanzini,Manuel Lanzini
572,389,Etienne Capoue,Etienne Capoue
587,158,Phil Jagielka,Phil Jagielka
593,83,Aaron Lennon,Aaron Lennon
596,388,Tom Cleverley,Tom Cleverley
602,239,Dejan Lovren,Dejan Lovren
605,249,Jordan Henderson,Jordan Henderson
606,152,Christian Benteke,Christian Benteke
612,263,Vincent Kompany,Vincent Kompany
614,-1,Fernandinho,
620,236,Kelechi Iheanacho,Kelechi Iheanacho
628,284,Chris Smalling,Chris Smalling
638,265,Kyle Walker,Kyle Walker
640,355,Jan Vertonghen,Jan Vertonghen
652,357,Kieran Trippier,Kieran Trippier
672,505,Jordan Ayew,Jordan Ayew
681,113,César Azpilicueta,César Azpilicueta
689,-1,Kenedy,
697,296,Nemanja Matic,Nemanja Matic
712,82,Jack Cork,Jack Cork
727,310,DeAndre Yedlin,DeAndre Yedlin
769,318,Jonjo Shelvey,Jonjo Shelvey
787,427,Ryan Bennett,Ryan Bennett
807,222,Jonny Evans,Jonny Evans
825,29,Adam Smith,Adam Smith
835,330,Ryan Bertrand,Ryan Bertrand
836,366,Victor Wanyama,Victor Wanyama
842,-1,Oriol Romeu,
847,332,Cédric Soares,Cédric Soares
884,479,Matt Targett,Matt Targett
900,500,Adama Traoré,Adama Traoré
922,481,Andreas Pereira,Andreas Pereira
971,368,Harry Winks,Harry Winks
1006,286,Luke Shaw,Luke Shaw
1017,495,Matej Vydra,Matej Vydra
1299,344,Mario Lemina,Mario Lemina
1383,349,Manolo Gabbiadini,Manolo Gabbiadini
1653,162,Michael Keane,Michael Keane
1707,491,Ben Gibson,Ben Gibson
1724,-1,Isaac Success,
1728,371,Fernando Llorente,Fernando Llorente
1735,333,Jack Stephens,Jack Stephens
1748,44,Lys Mousset,Lys Mousset
1750,20,Ainsley Maitland-Niles,Ainsley Maitland-Niles
1791,245,Trent Alexander-Arnold,Trent Alexander-Arnold
1822,118,Antonio Rüdiger,Antonio Rüdiger
2244,-1,Danilo,
2274,513,Luciano Vietto,Luciano Vietto
2280,-1,Jonny,
2344,320,Christian Atsu,Christian Atsu
2383,-1,André Gomes,
2641,522,Jon Gorenc Stankovic,Jon Gorenc Stankovic
3203,409,Issa Diop,Issa Diop
3276,492,Rachid Ghezzal,Rachid Ghezzal
3312,456,Jean Michael Seri,Jean Michael Seri
3328,186,Floyd Ayité,Floyd Ayité
3420,-1,Fabinho,
3422,-1,João Moutinho,
3428,435,Hélder Costa,Hélder Costa
5043,-1,Kiko Femenía,
5573,517,Domingos Quina,Domingos Quina
5662,514,Isaac Mbenza,Isaac Mbenza
6031,192,Christopher Schindler,Christopher Schindler
6049,-1,Solly March,
6050,60,Davy Pröpper,Davy Pröpper
6051,56,Dale Stephens,Dale Stephens
6055,277,Phil Foden,Phil Foden
6062,323,Isaac Hayden,Isaac Hayden
6067,198,Terence Kongolo,Terence Kongolo
6080,292,Victor Lindelöf,Victor Lindelöf
6249,359,Davinson Sánchez,Davinson Sánchez
6306,549,Juan Foyth,Juan Foyth
6409,57,Beram Kayal,Beram Kayal
6482,-1,Eddie Nketiah,
6504,550,Michael Obafemi,Michael Obafemi
6521,506,Yerry Mina,Yerry Mina
6681,571,Harvey Barnes,Harvey Barnes
6817,-1,Fred,
6823,90,Sean Morrison,Sean Morrison
6830,457,Danny Ward,Danny Ward
6835,182,Tom Cairney,Tom Cairney
6841,446,Ken Sema,Ken Sema
6891,408,Ryan Fredericks,Ryan Fredericks
6892,464,Fabián Balbuena,Fabián Balbuena
6928,107,Kenneth Zohore,Kenneth Zohore
7063,-1,Bernard,
7078,531,Sean Longstaff,Sean Longstaff
7120,535,Kadeem Harris,Kadeem Harris
7199,102,Aron Gunnarsson,Aron Gunnarsson
7219,208,Juninho Bacuna,Juninho Bacuna
111,463,Jannik Vestergaard,Jannik Vestergaard
181,2,Bernd Leno,Bernd Leno
200,119,Andreas Christensen,Andreas Christensen
202,593,Håvard Nordtveit,Håvard Nordtveit
248,212,Elias Kachunga,Elias Kachunga
342,8,Sead Kolasinac,Sead Kolasinac
455,25,Artur Boruc,Artur Boruc
456,26,Simon Francis,Simon Francis
460,35,Andrew Surman,Andrew Surman
485,143,Mamadou Sakho,Mamadou Sakho
486,250,Adam Lallana,Adam Lallana
491,1,Petr Cech,Petr Cech
492,4,Héctor Bellerín,Héctor Bellerín
496,16,Mohamed Elneny,Mohamed Elneny
509,135,Wayne Hennessey,Wayne Hennessey
512,139,Scott Dann,Scott Dann
513,443,Pape Souaré,Pape Souaré
514,146,Jason Puncheon,Jason Puncheon
519,444,Connor Wickham,Connor Wickham
520,148,Bakary Sako,Bakary Sako
523,136,Julian Speroni,Julian Speroni
524,382,Adrian Mariappa,Adrian Mariappa
525,140,Martin Kelly,Martin Kelly
532,412,Cheikhou Kouyaté,Cheikhou Kouyaté
534,402,Aaron Cresswell,Aaron Cresswell
537,418,Andy Carroll,Andy Carroll
541,117,Victor Moses,Victor Moses
542,413,Pedro Obiang,Pedro Obiang
546,282,David de Gea,David de Gea
549,511,Timothy Fosu-Mensah,Timothy Fosu-Mensah
550,287,Marcos Rojo,Marcos Rojo
551,167,Morgan Schneiderlin,Morgan Schneiderlin
557,289,Matteo Darmian,Matteo Darmian
566,377,Sebastian Prödl,Sebastian Prödl
567,379,Miguel Britos,Miguel Britos
586,262,John Stones,John Stones
588,156,Leighton Baines,Leighton Baines
589,166,James McCarthy,James McCarthy
599,176,Oumar Niasse,Oumar Niasse
603,241,Nathaniel Clyne,Nathaniel Clyne
608,240,Alberto Moreno,Alberto Moreno
609,490,Joe Hart,Joe Hart
610,405,Pablo Zabaleta,Pablo Zabaleta
611,264,Nicolás Otamendi,Nicolás Otamendi
624,112,Willy Caballero,Willy Caballero
627,288,Antonio Valencia,Antonio Valencia
630,298,Marouane Fellaini,Marouane Fellaini
635,328,Alex McCarthy,Alex McCarthy
636,618,Luke Dreher,Luke Dreher
637,351,Hugo Lloris,Hugo Lloris
639,353,Toby Alderweireld,Toby Alderweireld
641,354,Danny Rose,Danny Rose
642,362,Mousa Dembélé,Mousa Dembélé
651,352,Michel Vorm,Michel Vorm
660,356,Ben Davies,Ben Davies
667,518,Carlos Sánchez,Carlos Sánchez
668,168,Idrissa Gueye,Idrissa Gueye
674,589,Leandro Bacuna,Leandro Bacuna
686,123,Cesc Fàbregas,Cesc Fàbregas
694,24,Asmir Begovic,Asmir Begovic
699,114,Gary Cahill,Gary Cahill
706,400,Lukasz Fabianski,Lukasz Fabianski
708,516,Federico Fernández,Federico Fernández
723,-1,Ki Sung-yueng,
735,46,Jermain Defoe,Jermain Defoe
741,154,Jordan Pickford,Jordan Pickford
745,213,Kasper Schmeichel,Kasper Schmeichel
746,217,Danny Simpson,Danny Simpson
749,216,Christian Fuchs,Christian Fuchs
754,235,Shinji Okazaki,Shinji Okazaki
759,226,Daniel Amartey,Daniel Amartey
764,381,Daryl Janmaat,Daryl Janmaat
766,312,Jamaal Lascelles,Jamaal Lascelles
772,369,Moussa Sissoko,Moussa Sissoko
782,-1,Ben Chilwell,
785,421,John Ruddy,John Ruddy
789,79,Robbie Brady,Robbie Brady
803,445,Ben Foster,Ben Foster
831,329,Fraser Forster,Fraser Forster
845,331,Maya Yoshida,Maya Yoshida
853,313,Paul Dummett,Paul Dummett
857,75,Phil Bardsley,Phil Bardsley
872,590,Peter Crouch,Peter Crouch
876,269,Fabian Delph,Fabian Delph
877,569,Samir Nasri,Samir Nasri
881,33,Harry Arter,Harry Arter
883,337,Steven Davis,Steven Davis
885,358,Kyle Walker-Peters,Kyle Walker-Peters
938,581,Carl Jenkinson,Carl Jenkinson
951,285,Phil Jones,Phil Jones
959,94,Joe Bennett,Joe Bennett
966,248,Alex Oxlade-Chamberlain,Alex Oxlade-Chamberlain
973,536,Paulo Gazzaniga,Paulo Gazzaniga
985,160,Mason Holgate,Mason Holgate
987,242,Joseph Gomez,Joseph Gomez
1024,30,Tyrone Mings,Tyrone Mings
1036,447,Jack Wilshere,Jack Wilshere
1042,169,Tom Davies,Tom Davies
1084,161,Jonjoe Kenny,Jonjoe Kenny
1178,120,Davide Zappacosta,Davide Zappacosta
1181,588,Antonio Barreca,Antonio Barreca
1203,336,Wesley Hoedt,Wesley Hoedt
1245,-1,Emerson,
1257,-1,Alisson,
1303,11,Stephan Lichtsteiner,Stephan Lichtsteiner
1441,386,Adam Masina,Adam Masina
1651,67,Tom Heaton,Tom Heaton
1652,69,Matthew Lowton,Matthew Lowton
1654,70,Ben Mee,Ben Mee
1655,71,Stephen Ward,Stephen Ward
1657,77,Steven Defour,Steven Defour
1677,387,Nathaniel Chalobah,Nathaniel Chalobah
1679,259,Dominic Solanke,Dominic Solanke
1688,247,Andrew Robertson,Andrew Robertson
1719,315,Javier Manquillo,Javier Manquillo
1725,380,Christian Kabasele,Christian Kabasele
1727,487,Alfie Mawson,Alfie Mawson
1729,497,Georges-Kévin Nkoudou,Georges-Kévin Nkoudou
1730,614,Vincent Janssen,Vincent Janssen
1739,291,Eric Bailly,Eric Bailly
1747,73,Kevin Long,Kevin Long
1749,6,Rob Holding,Rob Holding
1759,190,Ben Hamer,Ben Hamer
1760,410,Arthur Masuaku,Arthur Masuaku
1763,397,Stefano Okaka,Stefano Okaka
1764,207,Ramadan Sobhi,Ramadan Sobhi
1785,527,Nampalys Mendy,Nampalys Mendy
1789,39,Lewis Cook,Lewis Cook
1950,503,Martín Montoya,Martín Montoya
2065,228,Vicente Iborra,Vicente Iborra
2072,509,Sergio Rico,Sergio Rico
2190,137,Vicente Guaita,Vicente Guaita
2254,499,Mateo Kovacic,Mateo Kovacic
2308,586,Denis Suárez,Denis Suárez
2385,-1,Mat Ryan,
2587,-1,Fabri,
2640,461,Erik Durm,Erik Durm
2958,279,Oleksandr Zinchenko,Oleksandr Zinchenko
3304,455,Maxime Le Marchand,Maxime Le Marchand
3389,267,Benjamin Mendy,Benjamin Mendy
3468,191,Jonas Lössl,Jonas Lössl
3600,360,Serge Aurier,Serge Aurier
4406,594,Lazar Markovic,Lazar Markovic
4467,-1,Jazz Richards,
4471,319,Mohamed Diamé,Mohamed Diamé
4483,574,Sam Gallagher,Sam Gallagher
4883,92,Bruno Ecuele Manga,Bruno Ecuele Manga
5061,-1,Kepa,
5065,473,Diego Rico,Diego Rico
5073,314,Florian Lejeune,Florian Lejeune
5085,385,Marc Navarro,Marc Navarro
5215,197,Florent Hadergjonaj,Florent Hadergjonaj
5245,-1,Bernardo,
5264,-1,Caglar Söyüncü,
5544,452,Angus Gunn,Angus Gunn
5556,170,Ademola Lookman,Ademola Lookman
5565,-1,Josh Sims,
5584,145,Aaron Wan-Bissaka,Aaron Wan-Bissaka
5598,568,Angel Gomes,Angel Gomes
5602,599,Sam Surridge,Sam Surridge
5609,466,Yves Bissouma,Yves Bissouma
5740,471,Adama Diakhaby,Adama Diakhaby
5759,451,Matteo Guendouzi,Matteo Guendouzi
5767,-1,Fousseni Diabate,
6029,194,Tommy Smith,Tommy Smith
6032,193,Chris Löwe,Chris Löwe
6035,209,Collin Quaner,Collin Quaner
6036,200,Rajiv van La Parra,Rajiv van La Parra
6037,204,Danny Williams,Danny Williams
6038,210,Laurent Depoitre,Laurent Depoitre
6041,598,Joel Coleman,Joel Coleman
6042,335,Jan Bednarek,Jan Bednarek
6044,74,Charlie Taylor,Charlie Taylor
6046,-1,Bruno,
6054,-1,Ederson,
6063,321,Jacob Murphy,Jacob Murphy
6105,51,Gaëtan Bong,Gaëtan Bong
6231,-1,José Izquierdo,
6296,205,Abdelhamid Sabiri,Abdelhamid Sabiri
6301,201,Jonathan Hogg,Jonathan Hogg
6410,32,Jack Simpson,Jack Simpson
6418,230,Hamza Choudhury,Hamza Choudhury
6424,605,Ben Johnson,Ben Johnson
6434,-1,Franck Zambo,
6456,131,Callum Hudson-Odoi,Callum Hudson-Odoi
6457,41,Emerson Hyndman,Emerson Hyndman
6464,-1,Adrien Silva,
6531,153,Alexander Sørloth,Alexander Sørloth
6532,309,Martin Dubravka,Martin Dubravka
6630,-1,Joe Willock,
6651,539,Grady Diangana,Grady Diangana
6666,557,Rafael Camacho,Rafael Camacho
6722,10,Konstantinos Mavropanos,Konstantinos Mavropanos
6819,523,Luke Amos,Luke Amos
6821,88,Neil Etheridge,Neil Etheridge
6822,95,Lee Peltier,Lee Peltier
6825,98,Joe Ralls,Joe Ralls
6829,109,Gary Madine,Gary Madine
6831,-1,Greg Cunningham,
6833,460,Cyrus Christie,Cyrus Christie
6834,510,Joe Bryan,Joe Bryan
6836,183,Kevin McDonald,Kevin McDonald
6838,185,Stefan Johansen,Stefan Johansen
6839,521,Ibrahima Cissé,Ibrahima Cissé
6840,187,Neeskens Kebano,Neeskens Kebano
6842,476,Alireza Jahanbakhsh,Alireza Jahanbakhsh
6843,179,David Button,David Button
6849,-1,Rui Patrício,
6851,430,Conor Coady,Conor Coady
6855,-1,Léo Bonatini,
6856,-1,Rúben Vinagre,
6857,448,Morgan Gibbs-White,Morgan Gibbs-White
6894,346,Mohamed Elyounoussi,Mohamed Elyounoussi
7076,178,Marcus Bettinelli,Marcus Bettinelli
7077,181,Denis Odoi,Denis Odoi
7184,180,Tim Ream,Tim Ream
7198,540,Oliver Skipp,Oliver Skipp
7215,104,Loïc Damour,Loïc Damour
7216,544,Ben Wilmot,Ben Wilmot
7281,-1,Diogo Dalot,
7312,-1,Xande Silva,
7314,562,Tyreke Johnson,Tyreke Johnson
7322,563,Bukayo Saka,Bukayo Saka
7326,565,Kayne Ramsay,Kayne Ramsay
7332,567,Max Kilman,Max Kilman
7335,570,Callum Slattery,Callum Slattery
7340,573,Rhys Healey,Rhys Healey
7384,580,Chris Mepham,Chris Mepham
7420,587,Miguel Almirón,Miguel Almirón
7437,601,Demeaco Duhaney,Demeaco Duhaney
7438,602,James Garner,James Garner
7439,603,Tahith Chong,Tahith Chong
7458,-1,Matty Daly,
7459,422,Will Norris,Will Norris
7487,607,Aaron Rowe,Aaron Rowe
7490,608,Mason Greenwood,Mason Greenwood
7546,610,Harvey Elliott,Harvey Elliott
7582,616,Mark Travers,Mark Travers
-1,12,,Sokratis Papastathopoulos
-1,19,,Reiss Nelson
-1,542,,Emiliano Martínez
-1,545,,Emile Smith-Rowe
-1,546,,Zech Medley
-1,552,,Edward Nketiah
-1,566,,Joseph Willock
-1,34,,Marc Pugh
-1,600,,Kyle Taylor
-1,613,,Nnamdi Ofoborh
-1,620,,Matt Butcher
-1,47,,Mathew Ryan
-1,50,,Bruno Saltor Grau
-1,52,,Markus Suttner
-1,53,,Ezequiel Schelotto
-1,58,,Solomon March
-1,61,,José Heriberto Izquierdo Mena
-1,63,,Tomer Hemed
-1,64,,Sam Baldock
-1,439,,Jason Steele
-1,440,,Bernardo Fernandes da Silva Junior
-1,551,,Viktor Gyokeres
-1,559,,Ben White
-1,572,,Max Sanders
-1,582,,Dan Burn
-1,617,,Jayson Molumby
-1,68,,Nick Pope
-1,81,,Jonathan Walters
-1,86,,Nahki Wells
-1,485,,Anders Lindegaard
-1,564,,Abd-Al-Ali Morakinyo Olaposi Koiki
-1,583,,Josh Benson
-1,615,,Anthony Driscoll-Glennon
-1,89,,Alex Smithies
-1,93,,Matthew Connolly
-1,96,,Ashley Darel Jazz Richards
-1,97,,Greg Halford
-1,99,,David Junior Hoilett
-1,103,,Anthony Pilkington
-1,108,,Omar Bogle
-1,467,,Greg Cunninghamm
-1,537,,Brian Murphy
-1,111,,Thibaut Courtois
-1,116,,David Luiz Moreira Marinho
-1,121,,Emerson Palmieri dos Santos
-1,124,,Willian Borges Da Silva
-1,125,,Pedro Rodríguez Ledesma
-1,126,,N'Golo Kanté
-1,128,,Daniel Drinkwater
-1,129,,Tiemoué Bakayoko
-1,130,,Ethan Ampadu
-1,459,,Jorge Luiz Frello Filho
-1,496,,Tammy Abraham
-1,498,,Kepa Arrizabalaga
-1,624,,Addji Keaninkin Marc-Israel Guehi
-1,144,,Jairo Riedewald
-1,442,,Jaroslaw Jach
-1,477,,Sullay Kaikai
-1,576,,Joe Tupper
-1,584,,Lucas Perri
-1,609,,Sam Woods
-1,619,,Nikola Tavares
-1,155,,Maarten Stekelenburg
-1,159,,Ashley Williams
-1,163,,Cuco Martina
-1,165,,Yannick Bolasie
-1,171,,Davy Klaassen
-1,173,,Nikola Vlasic
-1,174,,Beni Baningime
-1,393,,Richarlison de Andrade
-1,469,,Kevin Mirallas
-1,470,,Sandro Ramírez
-1,507,,Bernard Anício Caldeira Duarte
-1,508,,André Filipe Tavares Gomes
-1,528,,Kieran Dowell
-1,532,,Tyias Browning
-1,188,,Rui Pedro da Rocha Fonte
-1,474,,Fabricio Agosto Ramírez
-1,512,,André-Frank Zambo Anguissa
-1,541,,Zeze Steven Sessegnon
-1,621,,Luca De La Torre
-1,195,,Mathias Jorgensen
-1,196,,Scott Malone
-1,203,,Tom Ince
-1,533,,Ryan Schofield
-1,606,,Matthew Daly
-1,214,,Eldin Jakupovic
-1,218,,Yohan Benalouane
-1,219,,Benjamin Chilwell
-1,221,,Ricardo Domingos Barbosa Pereira
-1,229,,Matty James
-1,231,,Adrien Sebastian Perruchet Silva
-1,232,,Fousseni Diabaté
-1,501,,Filip Benkovic
-1,515,,Çaglar Söyüncü
-1,558,,Josh Knight
-1,237,,Simon Mignolet
-1,238,,Loris Karius
-1,244,,Ragnar Klavan
-1,255,,Fabio Henrique Tavares
-1,468,,Alisson Ramses Becker
-1,597,,Curtis Jones
-1,260,,Ederson Santana de Moraes
-1,261,,Claudio Bravo
-1,266,,Danilo Luiz da Silva
-1,272,,Fernando Luiz Rosa
-1,276,,Bernardo Mota Veiga de Carvalho e Silva
-1,278,,Brahim Diaz
-1,281,,Gabriel Fernando de Jesus
-1,529,,Arijanet Muric
-1,604,,Philippe Sandler
-1,283,,Sergio Romero
-1,290,,Daley Blind
-1,294,,José Diogo Dalot Teixeira
-1,304,,Frederico Rodrigues de Paula Santos
-1,520,,Lee Grant
-1,307,,Robert Elliot
-1,308,,Karl Darlow
-1,316,,Chancel Mbemba
-1,322,,Mikel Merino
-1,324,,Sung-yueng Ki
-1,325,,Dwight Gayle
-1,327,,Jose Luis Mato Sanmartín
-1,458,,Robert Kenedy Nunes do Nascimento
-1,530,,Jamie Sterry
-1,553,,Frederick Woodman
-1,577,,Callum Roberts
-1,622,,Kelland Watts
-1,623,,Lewis Cass
-1,334,,Sam McQueen
-1,339,,Oriol Romeu Vidal
-1,341,,Sofiane Boufal
-1,342,,Joshua Sims
-1,350,,Guido Carrillo
-1,595,,Alfie Jones
-1,365,,Bamidele Alli
-1,367,,Heung-Min Son
-1,370,,Lucas Rodrigues Moura da Silva
-1,538,,Alfie Whiteman
-1,561,,Timothy Eyoma
-1,578,,Kazaiah Sterling
-1,612,,George Marsh
-1,373,,Heurelho Gomes
-1,374,,Pontus Dahlberg
-1,375,,Younes Kaboul
-1,383,,Francisco Femenía Far
-1,384,,Marvin Zeegelaar
-1,398,,Jerome Sinclair
-1,524,,Isaac Success Ajayi
-1,554,,Adalberto Peñaranda
-1,399,,Adrián San Miguel del Castillo
-1,401,,Winston Reid
-1,404,,Sam Byram
-1,407,,Reece Oxford
-1,416,,Edimilson Fernandes
-1,419,,Javier Hernández Balcázar
-1,420,,Jordan Hugill
-1,465,,Felipe Anderson Pereira Gomes
-1,547,,Joe Powell
-1,548,,Conor Coventry
-1,560,,Alexandre Nascimento Costa Silva
-1,611,,Nathan Holland
-1,424,,Barry Douglas
-1,426,,Romain Saïss
-1,428,,Danny Batth
-1,429,,Roderick Jefferson Gonçalves Miranda
-1,431,,Rúben Gonçalo Silva Nascimento Vinagre
-1,433,,Rúben Diogo da Silva Neves
-1,436,,Bright Enobakhare
-1,438,,Bonatini Lohner Maia Bonatini
-1,449,,Rafa Mir
-1,454,,Rui Pedro dos Santos Patrício
-1,475,,João Filipe Iria Santos Moutinho
-1,483,,Jonathan Castro Otto
-1,525,,Kortney Hause
-1,555,,Ryan John Giles
-1,596,,Cameron John
