Understat_ID, FPL_ID, Understat_Name, FPL_Name
5542,284,Grant Leadbitter,Grant Leadbitter
5555,595,Dominic Calvert-Lewin,Dominic Calvert-Lewin
5556,627,Ademola Lookman,Ademola Lookman
5597,-1,Josh Harrop,
37,189,Loris Karius,Loris Karius
91,166,Ron-Robert Zieler,Ron-Robert Zieler
202,465,Håvard Nordtveit,Håvard Nordtveit
232,347,Jan Kirchhoff,Jan Kirchhoff
265,474,Ragnar Klavan,Ragnar Klavan
323,261,Adnan Januzaj,Adnan Januzaj
343,312,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg
455,29,Artur Boruc,Artur Boruc
456,31,Simon Francis,Simon Francis
460,39,Andrew Surman,Andrew Surman
464,44,Max Gradel,Max Gradel
467,51,Lewis Grabban,Lewis Grabban
469,30,Adam Federici,Adam Federici
475,-1,Lucas Leiva,
477,-1,Brad Smith,
479,198,Kevin Stewart,Kevin Stewart
481,46,Jordon Ibe,Jordon Ibe
485,190,Mamadou Sakho,Mamadou Sakho
487,188,Simon Mignolet,Simon Mignolet
490,194,Jon Flanagan,Jon Flanagan
491,2,Petr Cech,Petr Cech
493,-1,Gabriel,
495,10,Nacho Monreal,Nacho Monreal
496,22,Mohamed Elneny,Mohamed Elneny
497,20,Francis Coquelin,Francis Coquelin
505,1,David Ospina,David Ospina
507,4,Per Mertesacker,Per Mertesacker
509,100,Wayne Hennessey,Wayne Hennessey
510,105,Joel Ward,Joel Ward
511,107,Damien Delaney,Damien Delaney
513,108,Pape Souaré,Pape Souaré
514,110,Jason Puncheon,Jason Puncheon
515,112,Mile Jedinak,Mile Jedinak
520,119,Bakary Sako,Bakary Sako
524,556,Adrian Mariappa,Adrian Mariappa
525,106,Martin Kelly,Martin Kelly
526,-1,Lee Chung-yong,
527,-1,Adrián,
528,456,Angelo Ogbonna,Angelo Ogbonna
534,454,Aaron Cresswell,Aaron Cresswell
540,451,Darren Randolph,Darren Randolph
545,7,Kieran Gibbs,Kieran Gibbs
546,242,David de Gea,David de Gea
549,253,Timothy Fosu-Mensah,Timothy Fosu-Mensah
555,258,Memphis Depay,Memphis Depay
557,251,Matteo Darmian,Matteo Darmian
559,-1,Paddy McNair,
560,243,Sergio Romero,Sergio Romero
564,407,Heurelho Gomes,Heurelho Gomes
565,-1,Nyom,
570,420,Valon Behrami,Valon Behrami
571,418,Ben Watson,Ben Watson
575,422,Nordin Amrabat,Nordin Amrabat
577,419,Ikechi Anya,Ikechi Anya
580,406,Costel Pantilimon,Costel Pantilimon
581,408,Craig Cathcart,Craig Cathcart
583,415,Adlène Guédioura,Adlène Guédioura
584,123,Joel Robles,Joel Robles
586,128,John Stones,John Stones
591,141,Gerard Deulofeu,Gerard Deulofeu
593,142,Aaron Lennon,Aaron Lennon
596,135,Tom Cleverley,Tom Cleverley
597,132,Ramiro Funes Mori,Ramiro Funes Mori
598,140,Bryan Oviedo,Bryan Oviedo
601,144,Arouna Koné,Arouna Koné
603,193,Nathaniel Clyne,Nathaniel Clyne
608,192,Alberto Moreno,Alberto Moreno
615,-1,Fernando,
616,232,Jesús Navas,Jesús Navas
624,219,Willy Caballero,Willy Caballero
625,224,Bacary Sagna,Bacary Sagna
631,260,Ashley Young,Ashley Young
632,115,Jordon Mutch,Jordon Mutch
637,380,Hugo Lloris,Hugo Lloris
638,384,Kyle Walker,Kyle Walker
640,385,Jan Vertonghen,Jan Vertonghen
650,388,Kevin Wimmer,Kevin Wimmer
651,381,Michel Vorm,Michel Vorm
652,387,Kieran Trippier,Kieran Trippier
654,259,Michael Carrick,Michael Carrick
661,-1,Josh Onomah,
662,-1,Brad Guzan,
664,635,Joleon Lescott,Joleon Lescott
669,641,Ashley Westwood,Ashley Westwood
680,73,Thibaut Courtois,Thibaut Courtois
682,76,Branislav Ivanovic,Branislav Ivanovic
688,88,Ruben Loftus-Cheek,Ruben Loftus-Cheek
689,-1,Kenedy,
690,98,Loïc Remy,Loïc Remy
692,-1,Oscar,
694,74,Asmir Begovic,Asmir Begovic
706,356,Lukasz Fabianski,Lukasz Fabianski
708,363,Federico Fernández,Federico Fernández
710,360,Neil Taylor,Neil Taylor
712,367,Jack Cork,Jack Cork
715,373,Jefferson Montero,Jefferson Montero
720,379,Modou Barrow,Modou Barrow
721,362,Jordi Amat,Jordi Amat
722,357,Kristoffer Nordfeldt,Kristoffer Nordfeldt
723,-1,Ki Sung-yueng,
725,487,Ola Aina,Ola Aina
726,339,Vito Mannone,Vito Mannone
729,-1,John O&#039;Shea,
733,350,Jack Rodwell,Jack Rodwell
738,348,Lee Cattermole,Lee Cattermole
740,349,Sebastian Larsson,Sebastian Larsson
741,340,Jordan Pickford,Jordan Pickford
745,165,Kasper Schmeichel,Kasper Schmeichel
746,172,Danny Simpson,Danny Simpson
757,169,Jeffrey Schlupp,Jeffrey Schlupp
760,170,Marcin Wasilewski,Marcin Wasilewski
772,572,Moussa Sissoko,Moussa Sissoko
781,351,Jeremain Lens,Jeremain Lens
783,376,Nathan Dyer,Nathan Dyer
795,569,Dieumerci Mbokani,Dieumerci Mbokani
803,430,Ben Foster,Ben Foster
805,432,Jonas Olsson,Jonas Olsson
808,442,Claudio Yacob,Claudio Yacob
811,448,Saido Berahino,Saido Berahino
812,440,Craig Gardner,Craig Gardner
816,447,Rickie Lambert,Rickie Lambert
830,370,Leon Britton,Leon Britton
831,294,Fraser Forster,Fraser Forster
832,302,Cuco Martina,Cuco Martina
834,-1,José Fonte,
846,124,Maarten Stekelenburg,Maarten Stekelenburg
847,301,Cédric Soares,Cédric Soares
856,316,Jack Butland,Jack Butland
857,323,Phil Bardsley,Phil Bardsley
858,324,Philipp Wollscheid,Philipp Wollscheid
859,320,Geoff Cameron,Geoff Cameron
861,334,Giannelli Imbula,Giannelli Imbula
862,329,Glenn Whelan,Glenn Whelan
864,332,Ibrahim Afellay,Ibrahim Afellay
877,229,Samir Nasri,Samir Nasri
879,445,Jonathan Leko,Jonathan Leko
883,305,Steven Davis,Steven Davis
884,299,Matt Targett,Matt Targett
887,321,Erik Pieters,Erik Pieters
889,315,Shay Given,Shay Given
892,365,Stephen Kingsley,Stephen Kingsley
895,576,Mathieu Flamini,Mathieu Flamini
896,371,Jay Fulton,Jay Fulton
900,563,Adama Traoré,Adama Traoré
902,457,Sam Byram,Sam Byram
909,129,Brendan Galloway,Brendan Galloway
910,307,Harrison Reed,Harrison Reed
919,353,Duncan Watmore,Duncan Watmore
921,138,Darron Gibson,Darron Gibson
924,533,Steven Pienaar,Steven Pienaar
934,656,Axel Tuanzebe,Axel Tuanzebe
935,79,Kurt Zouma,Kurt Zouma
938,9,Carl Jenkinson,Carl Jenkinson
939,636,Mauro Zárate,Mauro Zárate
944,325,Glen Johnson,Glen Johnson
945,319,Marc Wilson,Marc Wilson
951,245,Phil Jones,Phil Jones
967,8,Mathieu Debuchy,Mathieu Debuchy
972,428,Jerome Sinclair,Jerome Sinclair
974,174,Yohan Benalouane,Yohan Benalouane
976,649,Baily Cargill,Baily Cargill
985,495,Mason Holgate,Mason Holgate
1006,247,Luke Shaw,Luke Shaw
1013,511,Sam Field,Sam Field
1017,483,Matej Vydra,Matej Vydra
1024,35,Tyrone Mings,Tyrone Mings
1027,520,Lynden Gooch,Lynden Gooch
1036,17,Jack Wilshere,Jack Wilshere
1039,476,Jason Denayer,Jason Denayer
1046,587,George Honeyman,George Honeyman
1047,557,Will Keane,Will Keane
1048,506,Donald Love,Donald Love
1050,600,Ryan Allsop,Ryan Allsop
1055,-1,Aleix García,
1070,494,Sullay Kaikai,Sullay Kaikai
1071,499,Papy Djilobodji,Papy Djilobodji
1084,616,Jonjoe Kenny,Jonjoe Kenny
1642,550,Simone Zaza,Simone Zaza
1651,54,Tom Heaton,Tom Heaton
1652,55,Matthew Lowton,Matthew Lowton
1662,-1,Aiden O&#039;Neill,
1664,69,Lukas Jutkiewicz,Lukas Jutkiewicz
1665,59,James Tarkowski,James Tarkowski
1667,472,Paul Robinson,Paul Robinson
1668,66,Michael Kightly,Michael Kightly
1669,475,Marko Grujic,Marko Grujic
1670,102,Steve Mandanda,Steve Mandanda
1671,580,Ezekiel Fryers,Ezekiel Fryers
1673,542,Edimilson Fernandes,Edimilson Fernandes
1675,535,Ashley Fletcher,Ashley Fletcher
1677,530,Nathaniel Chalobah,Nathaniel Chalobah
1680,175,Luis Hernández,Luis Hernández
1684,554,David Marshall,David Marshall
1685,158,Ahmed Elmohamady,Ahmed Elmohamady
1686,149,Curtis Davies,Curtis Davies
1696,573,Markus Henriksen,Markus Henriksen
1697,147,Eldin Jakupovic,Eldin Jakupovic
1703,467,Gökhan Töre,Gökhan Töre
1704,568,Álvaro Arbeloa,Álvaro Arbeloa
1705,274,Víctor Valdés,Víctor Valdés
1706,477,Antonio Barragán,Antonio Barragán
1708,276,George Friend,George Friend
1711,286,Adam Forshaw,Adam Forshaw
1713,289,Viktor Fischer,Viktor Fischer
1714,292,Jordan Rhodes,Jordan Rhodes
1716,-1,Bernardo,
1717,283,Adam Clayton,Adam Clayton
1729,565,Georges-Kévin Nkoudou,Georges-Kévin Nkoudou
1731,541,Claudio Bravo,Claudio Bravo
1733,592,Sam McQueen,Sam McQueen
1735,504,Jack Stephens,Jack Stephens
1736,546,Oliver McBurnie,Oliver McBurnie
1739,255,Eric Bailly,Eric Bailly
1742,574,Lee Grant,Lee Grant
1745,519,Josh Tymon,Josh Tymon
1747,594,Kevin Long,Kevin Long
1748,53,Lys Mousset,Lys Mousset
1749,484,Rob Holding,Rob Holding
1750,593,Ainsley Maitland-Niles,Ainsley Maitland-Niles
1752,-1,Fabio,
1753,291,David Nugent,David Nugent
1754,521,Joel Asoro,Joel Asoro
1757,-1,Nsue,
1760,505,Arthur Masuaku,Arthur Masuaku
1762,-1,Ovie Ejaria,
1764,486,Ramadan Sobhi,Ramadan Sobhi
1765,579,Jonathan Benteke,Jonathan Benteke
1776,516,Jarrod Bowen,Jarrod Bowen
1777,544,Julien Ngoy,Julien Ngoy
1782,281,Albert Adomah,Albert Adomah
1784,492,Jérémy Pied,Jérémy Pied
1785,183,Nampalys Mendy,Nampalys Mendy
1787,61,David Jones,David Jones
1789,47,Lewis Cook,Lewis Cook
1791,523,Trent Alexander-Arnold,Trent Alexander-Arnold
1942,652,Martín Cáceres,Martín Cáceres
3231,647,Kamil Grosicki,Kamil Grosicki
4401,-1,Emiliano Martinez,
4441,602,Matthew James,Matthew James
5548,605,Andrew Eleftheriou,Andrew Eleftheriou
5550,-1,Evandro,
5551,634,Omar Elabdellaoui,Omar Elabdellaoui
5553,618,Declan Rice,Declan Rice
5554,632,Luciano Narsingh,Luciano Narsingh
5557,603,Ben Woodburn,Ben Woodburn
5558,621,Brandon Mason,Brandon Mason
5559,659,Dion Pereira,Dion Pereira
5560,667,Scott McTominay,Scott McTominay
5563,651,Daniel Agyei,Daniel Agyei
5565,-1,Josh Sims,
5571,671,Filip Lesniak,Filip Lesniak
5574,669,Demetri Mitchell,Demetri Mitchell
5575,-1,Joel Pereira,
5576,661,James Husband,James Husband
5586,620,Michael Folivi,Michael Folivi
5598,680,Angel Gomes,Angel Gomes
5601,-1,Matt Worthington,
-1,5,,Gabriel Armando de Abreu
-1,19,,Serge Gnabry
-1,23,,Joel Campbell
-1,27,,Yaya Sanogo
-1,28,,Takuma Asano
-1,40,,Eunan O'Kane
-1,41,,Shaun MacDonald
-1,45,,Emerson Hyndman
-1,50,,Tokelo Rantie
-1,60,,Tendayi Darikwa
-1,65,,Fredrik Ulvestad
-1,71,,Rouwen Hennings
-1,72,,Chris Long
-1,80,,Abdul Rahman Baba
-1,81,,Matt Miazga
-1,84,,Oscar dos Santos Emboaba Junior
-1,85,,Juan Cuadrado
-1,86,,Willian Borges Da Silva
-1,89,,John Obi Mikel
-1,90,,Pedro Rodríguez Ledesma
-1,91,,Bertrand Traore
-1,93,,Marco Van Ginkel
-1,94,,Robert Kenedy Nunes do Nascimento
-1,95,,N'Golo Kanté
-1,97,,Diego Da Silva Costa
-1,99,,Julian Speroni
-1,101,,Alex McCarthy
-1,116,,Jonathan Williams
-1,117,,Chung-yong Lee
-1,130,,Tyias Browning
-1,139,,Muhamed Besic
-1,146,,Allan McGregor
-1,148,,Brian Lenihan
-1,151,,Moses Odubajo
-1,154,,Alex Bruce
-1,159,,Mohamed Diamé
-1,171,,Ritchie de Laet
-1,180,,Gökhan Inler
-1,195,,Joseph Gomez
-1,196,,Connor Randall
-1,197,,Bradley Smith
-1,200,,Leiva Lucas
-1,207,,Oluwaseyi Ojo
-1,210,,Cameron Brannagan
-1,211,,Pedro Chirivella
-1,215,,Mario Balotelli
-1,216,,Danny Ings
-1,218,,Joe Hart
-1,225,,Eliaquim Mangala
-1,231,,Gnegneri Yaya Touré
-1,233,,Fernando Luiz Rosa
-1,234,,Fernando Francisco Reges
-1,237,,Manuel Agudo Durán
-1,238,,Oleksandr Zinchenko
-1,246,,Guillermo Varela
-1,249,,Patrick McNair
-1,252,,Cameron Borthwick-Jackson
-1,263,,Andreas Pereira
-1,265,,Bastian Schweinsteiger
-1,270,,James Wilson
-1,273,,Dimitrios Konstantopoulos
-1,277,,Dael Fry
-1,279,,Emilio Nsue Lopez
-1,280,,Bernardo Espinosa Zúñiga
-1,285,,Adam Reach
-1,287,,Carlos De Pena
-1,288,,Julien de Sart
-1,295,,Paulo Gazzaniga
-1,297,,Jose Fonte
-1,300,,Florin Gardos
-1,310,,Oriol Romeu Vidal
-1,317,,Jakob Haugaard
-1,326,,Dionatan do Nascimento Teixeira
-1,327,,Stephen Ireland
-1,335,,Bojan Krkic
-1,338,,Jose Luis Mato Sanmartín
-1,342,,John O'Shea
-1,345,,Adam Matthews
-1,364,,Franck Tabanou
-1,372,,Sung-yueng Ki
-1,377,,Bafétimbi Gomis
-1,378,,Marvin Emnes
-1,389,,DeAndre Yedlin
-1,395,,Nabil Bentaleb
-1,398,,Bamidele Alli
-1,399,,Joshua Onomah
-1,401,,Alex Pritchard
-1,402,,Heung-Min Son
-1,404,,Clinton N'Jie
-1,410,,Juan Carlos Paredes
-1,412,,Allan-Roméo Nyom
-1,417,,Almen Abdi
-1,421,,Steven Berghuis
-1,423,,Mario Suárez
-1,427,,Mamadou Obbi Oularé
-1,429,,Boaz Myhill
-1,434,,Sébastien Pocognoli
-1,435,,Cristian Gamboa
-1,437,,James Chester
-1,443,,Callum McManaman
-1,450,,Adrián San Miguel del Castillo
-1,455,,Reece Oxford
-1,463,,Josh Cullen
-1,471,,Nick Pope
-1,480,,Tommie Hoban
-1,481,,Brice Dja Djédjé
-1,490,,Bradley Guzan
-1,493,,Chuba Akpom
-1,496,,Benjamin Chilwell
-1,497,,Bartosz Kapustka
-1,498,,Jose Angel Esmoris Tasende
-1,501,,Cameron Carter-Vickers
-1,502,,Daniel Lafferty
-1,508,,Olayinka Fredrick Oladotun Ladapo
-1,509,,Keshi Anderson
-1,510,,Kane Wilson
-1,514,,Greg Olley
-1,515,,Josh Clackstone
-1,517,,Dusan Kuciak
-1,518,,Greg Luer
-1,522,,Alex Baptiste
-1,524,,Alexander Manninger
-1,527,,Fabio Pereira da Silva
-1,528,,Pablo Maffeo
-1,529,,Luke McGee
-1,531,,Aiden O'Neill
-1,532,,Josh Robson
-1,534,,Reece Burke
-1,537,,Thomas Robson
-1,543,,Hiram Boateng
-1,545,,Ben Hinchcliffe
-1,547,,Maksymilian Stryjek
-1,548,,Jack Rose
-1,564,,Pau López Sabata
-1,566,,James Weir
-1,570,,David Luiz Moreira Marinho
-1,577,,Michael Simões Domingues
-1,578,,Aleix García Serrano
-1,581,,Luke Dreher
-1,582,,Oviemuno Ejaria
-1,583,,Ben Hamer
-1,584,,Lloyd Isgrove
-1,585,,Ben Wynter
-1,586,,Jake Hesketh
-1,588,,Jeff Reine-Adelaide
-1,589,,Olufela Olomola
-1,590,,Dominic Solanke
-1,591,,Raphael Spiegel
-1,596,,Mateusz Hewelt
-1,597,,Stuart Taylor
-1,598,,Daniel James
-1,599,,Thibaud Verlinden
-1,601,,Alex Palmer
-1,604,,Joshua Sims
-1,606,,Michael Phillips
-1,607,,Oluwatosin Adarabioyo
-1,608,,Alex Pike
-1,609,,Marcus Browne
-1,610,,Domingos Quina
-1,611,,Noor Husin
-1,612,,Aaron Wan-Bissaka
-1,613,,Josh Maja
-1,614,,Rekeem Harper
-1,615,,Ethan Robson
-1,617,,Elliot Embleton
-1,619,,Charlie Rowan
-1,622,,Carl Stewart
-1,623,,Harry Lewis
-1,624,,Michael Ledger
